TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Meta_venta,Above_Goal,Percentage_of_Goal,POBLACION,COMPETIDORES_NUM,ESCUELAS_NUM,HOSPITALES_NUM
672,12.389527805,4,C,Base,0.0,0,0,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,4.8,1,258.1151626041667,308285,0,0,0
673,5.7444069833333335,4,C,Base,111.41,13,0,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,119.6751454861111,75426,0,2,0
278,11.749581845,4,C,Hogar,112.52,12,0,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,4.9,1,239.7873845918367,308285,0,0,1
37,6.42192088,4,D,Hogar,109.93,12,0,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,4.9,1,131.05960979591836,112,1,4,0
43,6.948244966666668,4,CD,Hogar,0.0,12,0,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,4.9,1,141.80091768707484,788,1,1,0
44,8.146896157894737,4,CD,Hogar,93.28,12,9,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,4.9,1,166.26318689581095,47155,0,1,0
685,8.479692985714287,4,C,Base,0.0,0,0,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,176.66027053571432,10,1,2,0
687,13.386269625,4,C,Hogar,135.12,13,0,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,4.9,1,273.1891760204081,75426,1,5,0
688,5.37369302,4,C,Base,114.99,13,0,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,111.95193791666668,3,1,0,1
689,10.767283615,4,C,Hogar,124.11,13,0,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,4.9,1,219.7404819387755,75426,2,5,0
45,7.672774145000001,4,CD,Hogar,95.22,14,7,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,4.9,1,156.5872274489796,47155,1,1,0
842,4.766959610000001,4,C,Hogar,86.38,12,0,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,4.9,0,97.28489,3,1,3,0
249,13.208545495,4,D,Base,110.0,10,0,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,4.8,1,275.17803114583336,308285,1,1,1
101,12.554806315789474,4,C,Hogar,0.0,13,0,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,4.9,1,256.22053705692804,10,1,2,0
794,6.007008305000001,4,C,Hogar,108.38,14,0,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,4.9,1,122.5920062244898,20,0,2,0
104,4.631762200000001,4,C,Hogar,0.0,13,0,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,4.9,0,94.52575918367349,111,3,0,0
109,6.708133520000001,4,B,Hogar,0.0,13,0,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,4.9,1,136.90068408163268,308285,1,1,1
238,9.365964033333332,4,C,Hogar,125.16,12,14,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,4.9,1,191.14212312925167,3,0,0,0
112,11.147854285,4,B,Base,0.0,13,0,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,232.24696427083336,2941,1,4,0
233,4.97023022,4,C,Base,102.97,13,10,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,4.8,1,103.54646291666668,3,2,2,0
812,5.668080143750001,4,C,Hogar,106.61,14,0,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,4.9,1,115.6751049744898,308285,0,0,0
225,7.675276705555556,4,D,Base,118.72,10,0,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,4.8,1,159.90159803240743,55,0,1,0
825,4.73614066,4,C,Hogar,116.88,13,0,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,4.9,0,96.65593183673468,11,0,4,0
788,5.728895704761905,4,C,Hogar,102.92,14,0,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,4.9,1,116.91623887269192,11,0,2,0
845,5.776795680000001,4,C,Hogar,106.03,14,0,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,4.9,1,117.89378938775512,3,1,0,0
128,8.708503695000001,4,BC,Base,95.54,10,6,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,4.8,1,181.42716031250004,75426,3,2,0
216,11.26901381,4,C,Hogar,130.4,12,0,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,4.9,1,229.97987367346937,1,0,2,0
724,7.1791745250000005,4,C,Hogar,0.0,0,0,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,4.9,1,146.51376581632653,75426,0,5,0
861,1.94589895,4,C,Base,0.0,0,0,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,4.8,0,40.53956145833334,5222,0,0,0
862,4.2722997000000005,4,C,Hogar,0.0,0,0,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,4.9,0,87.18978979591837,867,0,7,0
868,2.9877466800000003,4,C,Hogar,0.0,0,0,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,4.9,0,60.974422040816336,10,1,6,0
198,8.218263327777779,4,BC,Base,118.0,10,0,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,171.21381932870372,308285,1,2,0
163,7.76564815,4,C,Base,114.24,12,11,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,4.8,1,161.7843364583333,75426,1,2,0
759,8.806639505000001,4,C,Hogar,0.0,0,0,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,4.9,1,179.7273368367347,47155,1,0,0
63,14.19062892,4,D,Hogar,108.53,12,5,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,4.9,1,289.60467183673467,5,3,0,0
263,9.69596017,4,C,Hogar,144.12,13,12,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,4.9,1,197.8767381632653,3,1,4,0
67,7.259190305,4,C,Receso,97.71,12,6,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,5.16,1,140.68198265503875,111,0,0,0
741,10.27754852,4,C,Hogar,0.0,0,0,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,4.9,1,209.74588816326528,308285,1,0,0
68,11.2743353,4,D,Hogar,102.87,13,7,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,4.9,1,230.0884755102041,55,2,3,0
751,12.95798975,4,C,Hogar,0.0,0,0,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,4.9,1,264.4487704081633,14,0,0,0
69,10.04868763,4,C,Hogar,101.82,12,7,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,4.9,1,205.075257755102,112,1,5,0
257,11.97144743,4,C,Hogar,106.0,12,14,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,4.9,1,244.3152536734694,3,1,0,1
755,9.681451,4,C,Hogar,0.0,0,0,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,4.9,1,197.58063265306123,14,0,0,0
756,8.296514795,4,C,Hogar,0.0,0,0,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,4.9,1,169.31662846938775,10,0,0,0
758,8.765320435000001,4,C,Base,0.0,0,0,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,4.8,1,182.61084239583337,10,1,1,0
76,8.2131387,4,CD,Hogar,109.21,13,7,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,4.9,1,167.61507551020406,5414,2,0,0
62,8.000903645000001,4,CD,Base,85.25,12,9,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,4.8,1,166.68549260416668,10,1,2,0
762,9.772655042105264,4,C,Hogar,0.0,0,0,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,4.9,1,199.4419396348013,111,0,5,0
256,7.432505715,4,C,Hogar,95.0,10,0,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,151.6837901020408,3,1,1,0
78,8.559522804761906,4,CD,Hogar,115.44,13,9,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,4.9,1,174.68413887269196,5222,3,2,0
85,6.86622248,4,C,Receso,116.98,14,10,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,5.16,1,133.06632713178294,308285,0,0,1
776,9.8800114,4,C,Hogar,0.0,0,0,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,4.9,1,201.6328857142857,10,1,0,0
86,15.887204775,4,C,Hogar,116.12,12,9,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,4.9,1,324.228668877551,5222,2,1,0
89,7.984009455000001,4,B,Hogar,115.77,12,9,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,4.9,1,162.93896846938776,308285,1,0,0
778,10.756805565,4,C,Base,0.0,0,0,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,4.8,1,224.1001159375,308285,1,0,1
781,6.137423415000001,4,C,Hogar,89.47,13,0,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,4.9,1,125.25353908163264,75426,1,1,2
96,14.500805595000005,4,C,Base,92.45,11,10,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,4.8,1,302.1001165625001,3,1,3,0
782,5.864933630000001,4,C,Hogar,0.0,0,0,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,4.9,1,119.6925230612245,1630,0,0,0
787,6.814936914285715,4,C,Hogar,0.0,0,0,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,4.9,1,139.08034518950438,47155,0,3,0
476,9.09204018,4,C,Base,97.14,13,17,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,4.8,1,189.41750375000004,927,0,0,0
573,7.247226180952382,4,C,Hogar,0.0,13,0,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,4.9,1,147.90257512147718,788,0,0,0
491,12.311755645000002,4,B,Hogar,0.0,13,0,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,4.9,1,251.2603192857143,11,0,4,0
576,7.68262912,4,C,Hogar,110.74,12,5,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,4.9,1,156.7883493877551,75426,3,5,0
489,6.779740457142858,4,B,Hogar,0.0,13,0,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,138.3620501457726,1724,0,1,0
578,9.60634919,4,C,Hogar,0.0,13,0,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,4.9,1,196.0479426530612,5414,2,2,0
488,7.22081758,4,B,Hogar,0.0,13,0,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,4.9,1,147.36362408163265,112,1,8,0
487,8.674620985714288,4,B,Hogar,0.0,13,0,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,4.9,1,177.0330813411079,75426,1,2,0
354,12.22748789,4,C,Base,101.0,10,10,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,4.8,1,254.7393310416667,75426,3,0,1
579,7.043189685714286,4,C,Hogar,0.0,0,0,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,4.9,1,143.73856501457726,5,5,0,0
478,11.886202595000002,4,C,Hogar,78.49,11,8,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,4.9,1,242.57556316326531,75426,0,4,0
477,11.10591904,4,C,Hogar,0.0,13,0,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,4.9,1,226.65140897959185,5222,1,1,0
569,9.646027733333334,4,C,Receso,0.0,13,0,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,5.16,1,186.93852196382431,20,0,0,0
325,15.683934580000004,4,C,Hogar,103.0,10,9,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,4.9,1,320.08029755102046,3,3,2,0
586,6.406647828571429,4,C,Base,102.14,12,0,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,133.47182976190476,867,0,1,0
323,15.281966145000002,4,C,Hogar,103.0,11,7,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,4.9,1,311.87686010204084,75426,1,6,0
357,10.434791415,4,C,Hogar,99.48,13,17,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,4.9,1,212.9549268367347,75426,1,3,0
469,9.95664476,4,C,Base,110.53,13,12,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,4.8,1,207.43009916666665,3,0,0,0
589,11.576096757142858,4,C,Hogar,107.21,13,0,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,4.9,1,236.24687259475215,75426,1,2,2
466,4.620162715000001,4,C,Hogar,77.01,11,5,25.65171,-100.19697,Hogar Reunión,UT_DENSIDAD,4.9,0,94.289035,75426,2,3,0
463,7.092581375,4,CD,Hogar,117.62,13,9,25.66278,-100.17165,Hogar Reunión,UT_DENSIDAD,4.9,1,144.74655867346937,3,1,0,0
592,7.4140525761904765,4,C,Hogar,104.63,13,0,25.64027,-100.20374,Hogar Reunión,UT_DENSIDAD,4.9,1,151.30719543245868,75426,1,1,0
454,8.153504655,4,C,Hogar,133.34,13,7,25.68396,-100.17319,Hogar Reunión,UT_DENSIDAD,4.9,1,166.39805418367348,3,3,1,0
313,7.359929157142858,4,C,Hogar,101.0,13,9,25.66092,-100.1955,Hogar Reunión,UT_DENSIDAD,4.9,1,150.2026358600583,75426,2,6,1
342,11.970298816666668,4,C,Hogar,90.0,10,7,25.65693,-100.17219,Hogar Reunión,UT_DENSIDAD,4.9,1,244.291812585034,75426,1,0,0
343,12.356371845000002,4,C,Hogar,113.0,11,11,25.6585,-100.1898,Hogar Reunión,UT_DENSIDAD,4.9,1,252.17085397959184,75426,2,5,0
542,10.13500203,4,B,Hogar,0.0,13,0,25.6263,-100.09652,Hogar Reunión,UT_DENSIDAD,4.9,1,206.836776122449,20,1,0,0
543,12.434156330000002,4,B,Hogar,0.0,13,0,25.65013,-100.07336,Hogar Reunión,UT_DENSIDAD,4.9,1,253.75829244897963,333,0,1,0
544,6.650335065,4,B,Hogar,0.0,13,0,25.64653,-100.06443,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,135.7211237755102,333,0,0,0
532,6.159475370000001,4,B,Hogar,0.0,13,0,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD,4.9,1,125.70357897959184,5222,1,1,0
531,8.193858995000001,4,C,Hogar,119.0,13,11,25.66834,-100.20095,Hogar Reunión,UT_DENSIDAD,4.9,1,167.22161214285717,3,0,3,0
546,9.751799373684213,4,B,Hogar,0.0,13,0,25.62223,-100.09129,Hogar Reunión,UT_DENSIDAD,4.9,1,199.01631374865735,20,1,0,0
547,4.412075565,4,B,Base,0.0,13,0,25.66161,-100.14385,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,0,91.9182409375,4223,0,1,0
529,6.250708175000001,4,B,Hogar,0.0,13,0,25.64248,-100.1225,Hogar Reunión,UT_DENSIDAD,4.9,1,127.56547295918368,2,2,2,0
527,9.11627533,4,B,Hogar,0.0,13,0,25.64268,-100.10129,Hogar Reunión,UT_DENSIDAD,4.9,1,186.04643530612245,10,1,4,0
524,13.400582260000002,4,B,Hogar,0.0,13,0,25.64402,-100.05898,Hogar Reunión,UT_DENSIDAD,4.9,1,273.48127061224494,2136,1,0,0
551,12.55593941,4,C,Hogar,0.0,13,0,25.66131,-100.10421,Hogar Reunión,UT_DENSIDAD,4.9,1,256.24366142857144,5,3,0,0
301,13.471797155,4,C,Hogar,120.0,10,10,25.64824,-100.1831,Hogar Reunión,UT_DENSIDAD,4.9,1,274.93463581632653,75426,2,0,0
552,6.4518011047619055,4,C,Hogar,0.0,13,0,25.62981,-100.09465,Hogar Reunión,UT_DENSIDAD,4.9,1,131.66941030126338,20,1,0,0
344,9.665344140000002,4,C,Hogar,113.11,10,12,25.65219,-100.20159,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,197.25192122448985,75426,3,4,0
517,7.973843880000001,4,B,Hogar,0.0,13,0,25.68302,-100.0874,Hogar Reunión,UT_DENSIDAD,4.9,1,162.73150775510206,14,0,2,0
515,10.344930025,4,B,Hogar,0.0,13,0,25.63215,-100.09914,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,211.1210209183673,10,1,2,0
558,6.77419967,4,C,Hogar,108.4,13,6,25.66055,-100.15006,Hogar Reunión,UT_DENSIDAD,4.9,1,138.24897285714283,867,0,1,0
561,9.056952145,4,C,Hogar,117.26,13,11,25.66779,-100.1394,Hogar Reunión,UT_DENSIDAD,4.9,1,184.83575806122448,4223,0,2,0
508,16.081686968421053,4,B,Hogar,0.0,13,0,25.61912,-100.12962,Hogar Reunión,UT_DENSIDAD,4.9,1,328.1976932330827,10,1,2,0
335,11.74821563,4,C,Hogar,119.72,13,0,25.68401,-100.17951,Hogar Reunión,UT_DENSIDAD,4.9,1,239.7595026530612,3,1,0,0
565,8.345218752380953,4,C,Hogar,0.0,13,0,25.66704,-100.10666,Hogar Reunión,UT_DENSIDAD,4.9,1,170.31058678328475,5,1,1,0
347,8.049000616666667,4,CD,Hogar,118.0,10,0,25.62776,-100.15437,Hogar Reunión,UT_DENSIDAD,4.9,1,164.265318707483,9118,1,1,0
505,8.68032206,4,B,Base,0.0,13,0,25.61653,-100.14059,Hogar Reunión,UT_DENSIDAD,4.8,1,180.84004291666668,47155,0,4,0
566,5.6446549,4,C,Hogar,0.0,13,0,25.61549,-100.16955,Hogar Reunión,UT_DENSIDAD,4.9,1,115.1970387755102,112,1,3,0
499,7.296471770000001,4,B,Hogar,0.0,13,0,25.61784,-100.17803,Hogar Reunión,UT_DENSIDAD,4.9,1,148.90758714285715,112,0,6,0
378,14.208494445000005,4,C,Hogar,101.61,13,10,25.63521,-100.19571,Hogar Reunión,UT_DENSIDAD,4.9,1,289.96927438775515,75426,1,0,1
613,10.81451999,4,C,Hogar,0.0,13,0,25.66542,-100.12747,Hogar Reunión,UT_DENSIDAD,4.9,1,220.70448959183676,17,0,2,0
377,9.8610016,4,C,Base,101.92,12,10,25.67398,-100.19056,Oficinistas,UT_GAS_URBANA,4.8,1,205.4375333333333,3,0,0,0
624,11.289780875000002,4,C,Hogar,0.0,0,0,25.63117,-100.10429,Hogar Reunión,UT_DENSIDAD,4.9,1,230.40369132653063,10,1,3,0
609,10.492562355,4,C,Hogar,112.76,13,7,25.6568,-100.20271,Hogar Reunión,UT_DENSIDAD,4.9,1,214.1339256122449,75426,2,5,0
625,10.47004327,4,C,Hogar,0.0,0,0,25.62271,-100.12389,Barrio Competido,UT_DENSIDAD,4.9,1,213.6743524489796,10,0,0,0
437,16.750170855,4,D,Hogar,132.58,13,10,25.6505,-100.19497,Hogar Reunión,UT_DENSIDAD,4.9,1,341.8402215306122,75426,2,5,0
607,4.703947735000001,4,C,Base,113.87,13,0,25.65072,-100.17396,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,0,97.99891114583336,75426,1,2,0
405,7.522018610000001,4,C,Base,114.35,13,11,25.67513,-100.19265,Oficinistas,UT_GAS_URBANA,4.8,1,156.70872104166668,3,0,0,0
606,7.022083794736843,4,C,Hogar,0.0,13,0,25.66378,-100.12145,Hogar Reunión,UT_DENSIDAD,4.9,1,143.30783254564986,7,0,3,0
614,6.659097655000001,4,C,Hogar,0.0,0,0,25.69467,-100.10876,Hogar Reunión,UT_DENSIDAD,4.9,1,135.89995214285716,5222,1,1,0
628,7.28385073,4,C,Hogar,0.0,0,0,25.62308,-100.11947,Hogar Reunión,UT_DENSIDAD,4.9,1,148.65001489795918,10,1,0,0
602,13.645133485000002,4,C,Hogar,119.59,12,0,25.64834,-100.20994,Hogar Reunión,UT_DENSIDAD,4.9,1,278.4721119387755,75426,0,0,0
632,6.18001120952381,4,C,Hogar,0.0,0,0,25.67265,-100.10799,Hogar Reunión,UT_DENSIDAD,4.9,1,126.12267774538388,111,1,0,0
601,7.809199170000001,4,C,Hogar,115.58,13,10,25.6537,-100.15693,Hogar Reunión,UT_DENSIDAD,4.9,1,159.37141163265306,927,0,0,0
379,9.4032521,4,C,Hogar,84.9,12,8,25.66388,-100.20391,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,191.90310408163265,75426,1,2,1
637,6.00594772631579,4,C,Hogar,0.0,0,0,25.66896,-100.1318,Hogar Reunión,UT_DENSIDAD,4.9,1,122.57036176154672,4223,0,1,0
619,6.759341050000001,4,C,Hogar,0.0,0,0,25.69338,-100.11017,Hogar Reunión,UT_DENSIDAD,4.9,1,137.94573571428572,5222,2,1,0
421,16.636454155000003,4,C,Hogar,124.98,13,11,25.65846,-100.16494,Hogar Reunión,UT_DENSIDAD,4.9,1,339.51947255102044,927,0,0,0
305,10.399771675,4,B,Base,84.0,10,9,25.6634,-100.1497,Clásico,UT_DENSIDAD,4.8,1,216.66190989583333,4223,0,1,0
312,16.643753535000002,4,C,Hogar,128.0,13,11,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,4.9,1,339.6684394897959,75426,1,2,0
617,11.519215645,4,C,Hogar,0.0,0,0,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,4.9,1,235.08603357142857,308285,0,0,1
397,6.822923935294118,4,C,Hogar,107.52,11,6,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,4.9,1,139.2433456182473,3,3,2,0
416,14.719080645000002,4,C,Hogar,101.73,12,8,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,4.9,1,300.38940091836736,75426,2,2,0
381,8.23509121,5,C,Base,107.18,12,6,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,4.8,1,171.56440020833335,9,0,0,0
513,11.646151755000002,5,C,Hogar,106.69,13,8,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,4.9,1,237.67656642857148,7,1,1,0
512,13.849701080000004,5,B,Hogar,98.66,13,7,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,4.9,1,282.6469608163265,2,3,0,0
382,6.352907610000001,5,C,Hogar,107.27,13,7,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,4.9,1,129.65117571428573,40703,2,2,0
415,9.962453255000002,5,C,Hogar,99.9,13,10,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,4.9,1,203.31537255102043,7820,0,2,0
203,8.72937248,5,CD,Base,109.41,12,11,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,181.86192666666668,4,0,1,0
384,12.982565150000005,5,C,Hogar,116.15,13,7,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,4.9,1,264.95030918367354,40703,1,0,0
871,5.29599108,5,C,Hogar,0.0,0,0,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,4.9,1,108.08145061224492,11303,0,5,0
383,11.577518694444445,5,C,Hogar,107.4,13,9,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,4.9,1,236.275891723356,40703,2,2,0
872,3.2243467,5,C,Hogar,0.0,0,0,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,4.9,0,65.802993877551,7820,0,0,0
418,12.42960996,5,CD,Hogar,119.18,12,9,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,4.9,1,253.6655093877551,7820,2,2,0
202,10.100639555,5,C,Base,80.28,10,5,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,4.8,1,210.4299907291667,21180,1,0,0
412,13.985556770000002,5,C,Hogar,115.2,12,9,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,4.9,1,285.4195259183674,7,2,1,0
393,11.753891225,5,C,Hogar,112.3,12,8,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,4.9,1,239.87533112244896,33108,0,0,0
235,8.15695331,5,C,Base,126.41,12,9,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,4.8,1,169.9365272916667,6,2,8,0
394,11.443147089473683,5,C,Hogar,111.77,13,9,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,4.9,1,233.5336140708915,33108,0,0,0
535,4.345764470000001,5,C,Base,114.38,13,9,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,4.8,0,90.53675979166668,536436,5,2,0
534,12.50533415,5,C,Hogar,115.02,13,0,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,4.9,1,255.2109010204082,11303,0,0,0
533,6.54745780952381,5,C,Hogar,117.29,13,6,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,4.9,1,133.6215879494655,412199,2,2,0
398,15.413292622222222,5,C,Hogar,95.97,13,8,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,4.9,1,314.5569922902494,9,3,0,0
821,6.412035975000001,5,C,Hogar,0.0,0,0,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,4.9,1,130.85787704081636,4,1,2,0
399,8.638942595,5,D,Hogar,108.42,13,9,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,4.9,1,176.30495091836733,3,2,3,0
385,13.15698074,5,CD,Hogar,112.95,13,9,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,4.9,1,268.50981102040816,40703,1,1,0
388,7.9766654,5,C,Hogar,111.77,13,9,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,4.9,1,162.78908979591836,2,1,2,0
403,13.247214870000002,5,C,Hogar,109.73,13,9,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,4.9,1,270.35132387755107,33108,0,1,0
831,5.1015192875,5,B,Hogar,0.0,0,0,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,4.9,1,104.11263852040815,4,0,0,0
833,4.935198714285716,5,C,Hogar,0.0,0,0,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,4.9,1,100.71834110787177,21180,0,2,0
836,7.706335392857143,5,C,Hogar,0.0,0,0,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,4.9,1,157.27215087463557,6,0,2,0
387,11.992593505,5,C,Hogar,118.08,12,4,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,4.9,1,244.74680622448977,7820,3,4,0
217,12.237409775,5,CD,Hogar,115.81,10,14,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,4.9,1,249.743056632653,6,1,3,0
386,7.7125422750000014,5,C,Hogar,107.1,12,13,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,4.9,1,157.3988219387755,40703,2,1,0
849,5.895656666666667,5,C,Hogar,0.0,0,0,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,4.9,1,120.31952380952382,2210,0,0,0
459,12.799148925,5,C,Hogar,82.92,12,8,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,4.9,1,261.2071209183673,6,1,2,0
136,19.08123002,5,CD,Hogar,107.9,10,13,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,4.9,1,389.4128575510204,412199,1,3,0
468,9.790737915,5,C,Hogar,115.0,13,7,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,4.9,1,199.81097785714283,21180,1,2,0
467,17.687823540000004,5,C,Hogar,121.19,13,0,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,4.9,1,360.97599061224497,3717,0,2,0
371,12.70134376,5,C,Peatonal,95.0,10,4,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,4.2,1,302.41294666666664,536436,7,0,1
465,9.226624955000002,5,C,Base,121.28,13,12,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,192.2213532291667,6,2,5,0
