ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,Ir,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0
768.0,0.0,0.0,0.0,25.35691,-100.09469,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
769.0,108.8,15.0,0.0,25.69461,-100.17078,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
771.0,117.95,15.0,0.0,25.77843,-100.24895,0.6118499999999991,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
772.0,89.6,15.0,0.0,25.79316,-100.18115,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
773.0,94.84,15.0,0.0,25.80301,-100.22922,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
774.0,0.0,0.0,0.0,25.53083,-100.21282,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
775.0,115.38,15.0,0.0,25.76244,-100.25412,0.014400000000000033,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
776.0,0.0,0.0,0.0,25.61936,-100.12416,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
777.0,94.33,14.0,0.0,25.76835,-100.25045,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
778.0,0.0,0.0,0.0,25.64885,-100.08403,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
779.0,0.0,0.0,0.0,25.7022,-99.22837,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
781.0,89.47,13.0,0.0,25.6386,-100.1923,0.0033999999999999968,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
782.0,0.0,0.0,0.0,25.6037,-100.1814,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
783.0,114.47,14.0,0.0,25.6989,-100.1506,0.7111999999999999,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
784.0,0.0,0.0,0.0,25.2894,-100.03434,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
785.0,0.0,0.0,0.0,25.26151,-99.67147,0.9503999999999962,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
786.0,0.0,0.0,0.0,25.2829,-100.0032,0.6326999999999992,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
787.0,0.0,0.0,0.0,25.61143,-100.14326,0.6704999999999995,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
788.0,102.92,14.0,0.0,25.62279,-100.14207,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
789.0,100.7,0.0,0.0,25.71404,-100.17443,0.75695,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
791.0,117.45,15.0,0.0,25.182,-99.8244,0.75695,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
792.0,87.25,0.0,0.0,25.67762,-100.25978,0.75695,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
793.0,109.4,0.0,0.0,25.1903,-99.8164,0.0960499999999994,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
794.0,108.38,14.0,0.0,25.62578,-100.10845,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
795.0,108.54,0.0,0.0,25.72208,-100.11152,0.8540999999999995,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
796.0,128.56,0.0,0.0,25.80135,-100.157,0.8540999999999995,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
797.0,101.34,0.0,0.0,25.71515,-100.10426,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
798.0,0.0,0.0,0.0,25.99222,-98.09663,0.8041000000000007,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
799.0,120.22,0.0,0.0,25.77842,-100.20311,0.9036999999999987,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
801.0,0.0,0.0,0.0,25.58436,-100.02436,0.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
802.0,0.0,0.0,0.0,25.9898,-98.1002,0.6326999999999992,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
803.0,0.0,0.0,0.0,25.9872,-98.1074,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
804.0,0.0,0.0,0.0,25.54712,-100.23021,0.2129499999999996,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
805.0,0.0,0.0,0.0,26.0835,-98.33,0.9012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
806.0,0.0,0.0,0.0,26.069,-98.2719,0.8041000000000007,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
807.0,0.0,0.0,0.0,26.07896,-98.33792,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
808.0,0.0,0.0,0.0,26.02103,-98.27533,0.00025,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
809.0,0.0,0.0,0.0,26.03188,-98.34141,0.6700999999999995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
811.0,0.0,0.0,0.0,26.0562,-98.3151,0.25695000000000007,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
812.0,106.61,14.0,0.0,25.63369,-100.08873,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
813.0,0.0,0.0,0.0,25.992,-98.114,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
814.0,0.0,0.0,0.0,25.1249,-99.81162,0.8998999999999996,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
815.0,114.34,0.0,0.0,25.56212,-100.0206,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
816.0,0.0,0.0,0.0,26.09528,-98.28297,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
817.0,0.0,0.0,0.0,26.08866,-98.27988,0.6700999999999995,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
818.0,0.0,0.0,0.0,25.56875,-99.9824,0.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
819.0,0.0,0.0,0.0,26.0669,-98.39358,0.50025,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
821.0,0.0,0.0,0.0,25.78159,-100.24528,0.022500000000000117,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
822.0,0.0,0.0,0.0,25.98347,-98.11129,0.5298000000000002,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
823.0,108.66,0.0,0.0,25.66404,-100.23363,0.5973499999999994,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
824.0,97.92,0.0,0.0,25.7371,-100.16613,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
825.0,116.88,13.0,0.0,25.621,-100.1357,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
826.0,0.0,0.0,0.0,25.58719,-100.0281,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
828.0,0.0,0.0,0.0,25.6678,-100.2209,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
829.0,115.45,14.0,0.0,25.6583,-100.0982,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
831.0,0.0,0.0,0.0,25.80079,-100.19156,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
832.0,66.04,0.0,0.0,25.66925,-100.237,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
833.0,0.0,0.0,0.0,25.8173,-100.234,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
834.0,101.33,13.0,0.0,25.70647,-100.22508,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
835.0,0.0,0.0,0.0,26.01647,-98.25479,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
836.0,0.0,0.0,0.0,25.796,-100.2677,0.6276999999999991,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
837.0,56.2,10.0,0.0,25.59165,-100.00124,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
838.0,0.0,0.0,0.0,24.86658,-99.57686,0.50165,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
839.0,0.0,0.0,0.0,26.08506,-98.27164,0.671049999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
841.0,0.0,0.0,0.0,25.58732,-100.27536,0.8019000000000014,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
842.0,86.38,12.0,0.0,25.66859,-100.20566,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
844.0,0.0,0.0,0.0,25.6201,-100.0489,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
845.0,106.03,14.0,0.0,25.6792,-100.179,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
847.0,100.4,13.0,0.0,25.71567,-100.1601,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
849.0,0.0,0.0,0.0,25.85841,-99.94211,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
875.0,107.7,10.0,12.0,26.0857,-98.29232,0.9503999999999962,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
876.0,126.0,10.0,10.0,26.08091,-98.27484,0.35040000000000177,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
877.0,191.2,10.0,10.0,26.03791,-98.36191,0.8491,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
878.0,111.7,12.0,10.0,26.03851,-98.35729,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
879.0,110.0,10.0,10.0,26.09214,-98.2756,0.3053000000000006,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
881.0,130.0,10.0,10.0,26.07699,-98.277,0.39889999999999914,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
882.0,110.0,10.0,10.0,26.0883,-98.27013,0.9503999999999962,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
883.0,103.3,10.0,8.0,26.0646,-98.2845,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
884.0,122.54,8.0,12.0,26.0896,-98.27616,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
885.0,110.15,10.0,9.0,25.98226,-98.09069,0.9503999999999962,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
886.0,94.3,10.0,9.0,26.06934,-98.29477,0.8466999999999998,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
887.0,188.99,0.0,11.0,26.05794,-98.29427,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
888.0,121.0,10.0,14.0,26.06334,-98.28745,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
889.0,133.0,10.0,14.0,26.07191,-98.27563,0.9503999999999962,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
891.0,113.17,12.0,6.0,25.97946,-98.06868,0.8499000000000005,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
892.0,110.0,10.0,10.0,26.0774,-98.29348,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
893.0,124.68,10.0,11.0,26.08725,-98.30295,0.25695000000000007,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
894.0,95.08,10.0,6.0,26.06298,-98.33505,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
895.0,127.87,10.0,10.0,26.07196,-98.3496,0.7503999999999997,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
896.0,88.38,12.0,10.0,26.03921,-98.351,0.9503999999999962,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
897.0,127.0,10.0,11.0,26.05115,-98.34874,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
898.0,94.0,8.0,7.0,26.05933,-98.30631,0.3032000000000011,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
899.0,98.95,12.0,12.0,26.07745,-98.28304,0.8509000000000004,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
901.0,96.74,10.0,10.0,26.05283,-98.29934,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
902.0,105.0,10.0,8.0,26.06042,-98.31307,0.9012999999999984,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
903.0,96.4,9.0,10.0,26.06081,-98.29796,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
904.0,102.4,9.0,7.0,26.18754,-98.46751,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
905.0,96.4,10.0,7.0,26.02988,-98.23728,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
906.0,80.4,8.0,5.0,26.08238,-98.32488,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
907.0,104.2,10.0,10.0,26.05555,-98.34134,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
908.0,105.1,10.0,13.0,26.04733,-98.29975,0.9503999999999962,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
909.0,95.0,7.0,6.0,26.05964,-98.30874,0.007149999999999983,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
911.0,123.4,10.0,5.0,26.01801,-98.24324,0.05819999999999997,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
912.0,108.0,10.0,8.0,26.0085,-98.24256,0.851,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
913.0,98.36,10.0,10.0,26.05574,-98.28835,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
914.0,112.3,10.0,10.0,26.04321,-97.95335,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
915.0,105.74,10.0,10.0,26.07616,-98.28808,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
916.0,92.0,10.0,6.0,26.05247,-97.95191,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
917.0,214.2,10.0,14.0,26.06344,-98.37474,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
918.0,111.75,10.0,10.0,26.07442,-98.30989,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
919.0,100.0,10.0,10.0,26.05088,-98.32233,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
921.0,132.0,10.0,12.0,26.00836,-98.20679,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
922.0,143.18,13.0,12.0,26.0662,-98.34108,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
923.0,96.36,12.0,10.0,26.08281,-98.28388,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
924.0,105.26,12.0,10.0,26.06088,-98.28161,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
925.0,77.05,10.0,8.0,26.05698,-98.31215,0.9503999999999962,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
926.0,117.23,10.0,10.0,26.0284,-98.43882,0.8003000000000011,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
927.0,135.13,12.0,12.0,25.92283,-98.26913,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
928.0,112.0,12.0,4.0,26.39945,-99.02597,0.9503999999999962,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
929.0,83.07,10.0,10.0,25.99169,-98.07486,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
931.0,114.0,14.0,12.0,26.04801,-98.37562,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
932.0,161.93,14.0,15.0,26.38915,-99.0183,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
933.0,124.0,11.0,10.0,26.06831,-98.305,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
934.0,89.4,10.0,10.0,26.05878,-98.29961,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
935.0,152.0,13.0,12.0,25.99116,-98.09066,0.8993999999999993,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
936.0,110.0,12.0,10.0,26.08377,-98.30029,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
937.0,75.0,6.0,3.0,26.23352,-98.59779,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
938.0,132.0,12.0,10.0,26.39773,-99.03788,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
939.0,131.5,12.0,12.0,26.02647,-98.44417,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
941.0,122.0,11.0,10.0,26.00379,-98.25312,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
942.0,130.0,12.0,9.0,25.9883,-98.11208,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
943.0,115.0,12.0,10.0,26.05403,-98.38253,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
944.0,120.0,10.0,10.0,25.99662,-98.06202,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
945.0,130.0,12.0,14.0,25.98966,-98.08214,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
946.0,146.0,10.0,12.0,26.03574,-98.39134,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
947.0,112.0,10.0,11.0,26.0662,-98.267,0.3032000000000011,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
948.0,117.0,11.0,11.0,26.05154,-98.41472,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
949.0,107.0,10.0,10.0,26.06029,-98.24792,0.12049999999999907,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
951.0,130.0,12.0,6.0,26.08338,-98.30352,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
952.0,130.0,10.0,10.0,26.04772,-98.30035,0.8491,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
953.0,98.0,10.0,10.0,26.08276,-98.28998,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
954.0,116.25,0.0,10.0,26.06715,-98.32452,0.9015999999999985,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
955.0,117.0,11.0,12.0,26.00686,-98.06271,1.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
956.0,121.0,10.0,10.0,25.98349,-98.08468,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
957.0,145.0,10.0,13.0,26.03575,-98.3799,0.8509000000000004,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
958.0,125.0,10.0,12.0,25.99809,-98.08917,0.9503999999999962,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
959.0,118.0,11.0,11.0,26.06102,-98.29517,0.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
961.0,109.0,11.0,10.0,26.23095,-98.66727,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
962.0,136.0,10.0,12.0,26.02219,-98.27036,0.7986000000000004,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
963.0,132.0,11.0,12.0,26.06109,-98.35409,0.8540999999999995,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
964.0,96.0,10.0,10.0,26.00345,-98.24709,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
