ID,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202411,202412,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA
785.0,899238.77,801326.48,1118513.96,1149572.74,941804.27,1007194.59,1152798.33,1133636.64,1214844.74,977847.02,931643.99,1110979.78,1223480.92,978119.1,1234138.81,1158997.51,1312503.33,1126370.76,1212059.37,1035871.22,483148.87,6.0,C,Peatonal,0.0,0.0,0.0,25.26151,-99.67147,Parada Tecnica,UT_GAS_URBANA
786.0,425368.1845000002,360571.7932000001,423798.20630000025,504675.7346999999,469176.8006999999,12442.34,515394.41,661696.74,744685.78,691904.17,640307.81,670934.19,749321.68,726321.19,800790.57,866611.34,1041570.39,970645.35,932783.77,831634.92,387930.36,6.0,C,Hogar,0.0,0.0,0.0,25.2829,-100.0032,Barrio Competido,UT_DENSIDAD
787.0,356572.35,374125.06,438327.71,473271.37,520123.54,684521.76,762136.89,780204.41,894252.86,692539.99,601444.96,704817.8,764094.26,657212.98,772413.63,847836.55,1065459.96,936448.52,824536.08,805439.87,355586.97,4.0,C,Hogar,0.0,0.0,0.0,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD
788.0,389531.04,380617.6,422288.92,464116.13,484290.26,576337.19,630772.27,549636.4,613853.15,538507.03,515113.98,621622.9,624640.33,559981.97,675222.27,689858.86,857808.85,772038.35,693884.86,655838.46,314720.16,4.0,C,Hogar,102.92,14.0,0.0,25.62279,-100.14207,Hogar Reunion,UT_DENSIDAD
789.0,502158.33,509865.01,592214.34,604091.56,687201.94,703750.76,775986.54,760093.25,778200.85,684728.79,791621.29,854229.39,867649.87,880851.03,965983.5,805440.86,1105800.65,1043482.18,1000557.17,742664.58,334211.64,1.0,C,Hogar,100.7,0.0,0.0,25.71404,-100.17443,Hogar Reunion,UT_DENSIDAD
791.0,507846.0708,48598.34,481726.89,530364.87,686745.27,789271.22,773313.49,755423.74,769771.58,700059.86,670146.7,781079.53,825764.82,700515.44,790319.74,805497.56,923119.55,881657.52,832939.41,776949.93,362758.06,6.0,C,Hogar,117.45,15.0,0.0,25.182,-99.8244,Hogar Reunion,UT_DENSIDAD
792.0,360221.84,329962.3,541882.24,535650.44,617326.61,619355.4,638486.74,654308.01,851514.64,674452.29,660317.61,663282.02,782232.99,745226.48,860000.2,870563.78,973377.69,875586.9,932528.47,932411.37,473698.99,1.0,C,Peatonal,87.25,0.0,0.0,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL
793.0,331896.38,388026.05,443183.34,461098.13,448603.47,518455.12,674240.2,902954.05,983519.38,665755.15,557275.53,632134.37,699916.91,618634.23,694900.85,731879.06,755966.08,723602.06,670737.79,692305.29,291400.11,6.0,C,Base,109.4,0.0,0.0,25.1903,-99.8164,Clasico,UT_TRAFICO_VEHICULAR
794.0,445545.9,412260.36,473372.37,487450.99,521838.44,564837.79,620522.04,642736.48,714931.45,602140.43,555102.48,596419.13,675811.31,573245.38,617092.14,633317.79,795106.04,724586.33,725264.87,632434.89,289720.2,4.0,C,Hogar,108.38,14.0,0.0,25.62578,-100.10845,Hogar Reunion,UT_DENSIDAD
795.0,469464.41,560932.58,700978.02,693689.13,795742.87,909880.82,845493.56,881873.66,815732.94,838318.12,717866.9,682534.43,741353.02,784486.61,772428.47,857546.42,1044177.63,886204.22,1010470.29,920456.57,380037.4,5.0,C,Receso,108.54,0.0,0.0,25.72208,-100.11152,Parada Tecnica,UT_GAS_URBANA
796.0,427916.94,505673.97,643413.48,649738.87,724079.25,901917.82,970268.07,1021354.92,1085030.9,924277.4,964957.28,815024.37,739286.23,712737.25,758627.25,768650.44,907661.52,907921.19,906560.3,681872.22,320766.1,5.0,C,Base,128.56,0.0,0.0,25.80135,-100.157,Parada Tecnica,UT_GAS_URBANA
797.0,281455.88,309881.25,382228.56,417754.73,601012.24,742297.91,669739.47,425281.26,484857.99,396261.64,361182.75,348243.26,379831.7,347476.54,422950.94,463108.96,582480.37,452452.04,411367.33,345433.26,93688.15,5.0,C,Receso,101.34,0.0,0.0,25.71515,-100.10426,Parada Tecnica,UT_GAS_URBANA
798.0,563926.42,574975.7,652401.87,523344.56,673839.71,815956.33,832456.62,724302.1,780120.6,723110.77,689301.58,774375.04,765362.42,699672.25,777494.5,792133.36,940388.83,917053.21,976227.83,1229881.91,561913.3,2.0,C,Hogar,0.0,0.0,0.0,25.99222,-98.09663,Hogar Reunion,UT_TRAFICO_VEHICULAR
799.0,578713.02,610570.36,733650.2,805959.42,930419.76,1083806.2,1107578.35,1121559.16,1203704.93,1114622.93,1073485.35,1083330.54,1214612.39,1300546.46,1419308.54,1476184.37,1752407.07,1419791.83,1508704.33,1502079.14,700241.38,5.0,C,Hogar,120.22,0.0,0.0,25.77842,-100.20311,Hogar Reunion,UT_GAS_URBANA
801.0,396548.61860000016,380101.19949999993,444355.9942000001,464448.1478000002,375279.1456999999,44687.75,500873.65,534374.78,583072.46,533011.4,482814.83,560952.1,645359.34,562936.93,648926.47,646399.19,729920.41,684860.37,697067.49,623981.19,285718.13,6.0,C,Base,0.0,0.0,0.0,25.58436,-100.02436,Barrio Competido,UT_DENSIDAD
802.0,458203.65170000045,359276.64420000004,460876.8857000003,498782.1501999998,506133.0159999997,5205.61,598943.69,676256.89,820063.92,717637.47,691680.92,788951.3,824607.86,674718.8,743194.54,822276.81,941173.95,939474.07,900666.09,962363.99,435474.28,2.0,C,Base,0.0,0.0,0.0,25.9898,-98.1002,Hogar Reunion,UT_TRAFICO_VEHICULAR
803.0,364768.9110999999,6704.08,381892.73,432847.7,500347.32,581880.21,553384.43,543490.71,579519.99,508864.32,493432.99,534086.67,557513.88,474835.71,516255.98,669541.14,629241.37,615020.85,649175.31,690828.51,338656.79,2.0,C,Base,0.0,0.0,0.0,25.9872,-98.1074,Oficinistas,UT_TRAFICO_VEHICULAR
804.0,455211.3274,383149.4718000002,295852.45,539907.06,656437.66,744549.09,749573.83,731702.41,730392.19,679942.15,632510.42,667933.29,664110.23,697910.5,750732.47,804916.4,931606.69,850851.26,836122.89,727446.56,342512.7,3.0,B,Hogar,0.0,0.0,0.0,25.54712,-100.23021,Hogar Reunion,UT_DENSIDAD
805.0,679689.84,631595.83,697795.5,716425.52,745757.59,807219.74,854713.58,847947.57,890289.37,839207.62,772058.32,844893.23,919531.34,755426.89,856513.85,867873.38,1004652.65,921224.4,919535.43,1015570.07,447940.74,2.0,C,Hogar,0.0,0.0,0.0,26.0835,-98.33,Hogar Reunion,UT_DENSIDAD
806.0,596180.44,599214.96,692840.74,535127.33,773145.86,846575.16,986298.74,1008681.59,1109224.28,1016197.27,996003.29,968782.56,1001619.19,873479.63,934851.79,973283.41,1127559.28,1080062.08,1044342.84,893094.48,442983.94,2.0,B,Base,0.0,0.0,0.0,26.069,-98.2719,Clasico,UT_TRAFICO_VEHICULAR
807.0,893730.42,876600.85,988562.22,955487.18,1035486.25,1161230.01,1177833.63,1151288.92,1169740.36,1093657.13,995999.58,1117056.29,1111006.06,980288.78,1094235.84,1101150.62,1301214.34,1324243.03,1324380.96,1515731.97,719065.51,2.0,B,Hogar,0.0,0.0,0.0,26.07896,-98.33792,Hogar Reunion,UT_DENSIDAD
808.0,363909.48629999993,262776.8238999998,356772.3223000002,396468.46710000007,400594.2115999999,327851.40040000004,420621.7434,10815.0,604086.35,534843.78,511863.34,607734.28,674673.12,522806.55,639843.08,640579.88,782239.32,746842.88,769852.16,849782.36,387098.07,2.0,C,Base,0.0,0.0,0.0,26.02103,-98.27533,Hogar Reunion,UT_TRAFICO_VEHICULAR
809.0,444324.3197000001,355151.0275000002,418120.2054000004,480488.6917999999,496380.5721999996,13839.14,654245.66,708615.26,826982.4,707633.17,648808.74,713518.88,854359.2,650157.86,722860.05,768036.48,945871.91,925400.35,944784.73,798693.88,387621.62,2.0,C,Hogar,0.0,0.0,0.0,26.03188,-98.34141,Hogar Reunion,UT_DENSIDAD
811.0,484946.4,486902.84,582884.64,598345.43,658452.04,681212.79,675182.26,660400.28,735733.39,650106.74,655712.96,721160.81,734851.88,644446.89,705714.25,703582.12,835294.2,810580.88,796053.12,746191.95,350531.07,2.0,B,Hogar,0.0,0.0,0.0,26.0562,-98.3151,Clasico,UT_DENSIDAD
812.0,383623.8645999998,351456.2964,409074.7341000002,69999.42,459048.28,546107.73,545604.39,524782.95,666275.51,471132.21,493810.58,539647.43,685980.04,499980.22,596589.12,615347.63,701776.0,623372.24,548070.86,551403.04,259730.92,4.0,C,Hogar,106.61,14.0,0.0,25.63369,-100.08873,Hogar Reunion,UT_DENSIDAD
813.0,711409.79,747550.5,825793.0,827349.25,909888.47,964109.84,1061705.73,995174.94,1101445.15,1067682.58,906443.29,1063264.36,1095567.49,892434.68,1010515.58,1042761.16,1187545.33,1132393.24,1143262.82,1081889.98,569610.74,2.0,C,Hogar,0.0,0.0,0.0,25.992,-98.114,Hogar Reunion,UT_TRAFICO_VEHICULAR
814.0,905307.5206000002,917686.3479999998,1025710.8051999998,1000767.9053000004,592765.01,1261903.73,1659963.71,1649226.39,1456265.55,1247227.72,1151084.82,1507540.58,1271233.11,1330278.39,1954287.68,1625847.68,1751907.81,1460144.45,1803300.37,1354753.65,621826.03,6.0,C,Receso,0.0,0.0,0.0,25.1249,-99.81162,Parada Tecnica,UT_CARRETERA_GAS
815.0,365188.6317999998,345261.0958999997,400714.7624000001,378295.84800000006,16191.48,398459.72,511212.92,585707.02,558982.12,503384.02,477697.92,515041.18,505545.76,491556.04,608687.53,592796.26,742312.82,710420.72,701089.21,567244.11,253932.38,6.0,C,Receso,114.34,0.0,0.0,25.56212,-100.0206,Parada Tecnica,UT_GAS_URBANA
816.0,312166.9532,246385.7522999999,349733.2784,373855.6930999999,329729.25330000016,224809.74220000004,417022.93759999983,331971.9891999999,471434.4065,283048.01450000005,87347.47,502110.52,544221.25,449515.66,469554.03,523617.63,629106.77,599488.28,662096.47,623807.78,288368.88,2.0,B,Hogar,0.0,0.0,0.0,26.09528,-98.28297,Hogar Reunion,UT_DENSIDAD
817.0,512964.0413000001,457813.33030000015,565844.6391000001,569289.7705999999,575084.044,135812.66,742659.35,807936.97,904946.81,736224.53,787235.42,861493.97,943205.38,770585.81,804576.27,769182.56,915370.06,924983.51,1038306.32,830757.2,411737.2,2.0,C,Receso,0.0,0.0,0.0,26.08866,-98.27988,Oficinistas,UT_TRAFICO_PEATONAL
818.0,320151.68429999973,302173.70099999977,359097.8129,356463.0045,287159.5539999999,294582.1087000002,442170.86979999975,411413.95119999984,441293.74080000015,70565.93,199921.75,217880.4,246599.57,206243.77,239562.29,271941.38,305732.92,280175.43,283787.94,247937.87,113237.47,6.0,C,Receso,0.0,0.0,0.0,25.56875,-99.9824,Barrio Competido,UT_CARRETERA_GAS
819.0,379368.6469999998,258651.8143999997,295570.4545000004,396319.9048999999,407477.7611999996,238623.4950000001,446985.0552,341372.13599999994,540099.8185000003,455157.0859000001,12372.08,478014.3,628421.15,551661.31,634016.27,721947.29,899385.45,906472.26,900203.32,837598.8,404181.41,2.0,C,Base,0.0,0.0,0.0,26.0669,-98.39358,Hogar Reunion,UT_DENSIDAD
821.0,409097.60410000006,374294.1708,408916.8016000005,465022.4983,445882.9516999996,163153.48,533257.17,699310.61,817791.8,658034.85,416716.36,480533.63,573732.91,481277.11,688096.79,778046.24,1036881.04,997903.12,938755.32,660741.78,335025.35,5.0,C,Hogar,0.0,0.0,0.0,25.78159,-100.24528,Hogar Reunion,UT_DENSIDAD
822.0,407229.0806000001,269103.35839999985,360447.0170000002,430131.1061999998,440705.2875999996,303208.2038000001,113311.09,620261.2,696077.67,654898.44,596464.71,699752.36,676567.78,588106.82,679923.38,703961.97,875044.97,849771.47,830015.98,860455.81,504860.48,2.0,C,Base,0.0,0.0,0.0,25.98347,-98.11129,Hogar Reunion,UT_TRAFICO_VEHICULAR
823.0,444333.8588000004,397727.7934000002,431509.5285000003,497904.7391999997,515191.3127999995,103314.02,640599.74,684012.15,779648.57,626205.24,691669.87,716671.12,796567.06,638309.52,718300.7,767821.51,990380.3,927262.31,806449.16,915604.83,439579.41,1.0,C,Hogar,108.66,0.0,0.0,25.66404,-100.23363,Hogar Reunion,UT_DENSIDAD
824.0,332500.2076999999,289171.60489999986,366036.0935000002,391743.2061999999,357265.12940000027,216191.6255,396604.1709999999,4840.31,489614.18,455315.68,435917.05,501621.99,583985.31,485801.15,556377.92,565633.25,755421.25,736224.04,572142.14,861361.84,448360.54,1.0,C,Hogar,97.92,0.0,0.0,25.7371,-100.16613,Hogar Reunion,UT_DENSIDAD
825.0,335122.123,318043.2283000001,384141.2545000003,372122.5481000002,362420.94620000006,6460.93,390800.5,427638.38,487566.69,400373.92,387275.44,428379.16,530989.54,415414.54,480138.99,529791.37,665491.32,621337.04,594033.32,509508.59,235472.19,4.0,C,Hogar,116.88,13.0,0.0,25.621,-100.1357,Hogar Reunion,UT_DENSIDAD
826.0,395062.5544,383974.95900000015,454182.6669000001,445273.3849000002,413119.0818999998,82165.28,613327.73,664149.89,721351.8,543335.49,454747.33,527706.25,574125.45,495918.77,667250.54,679011.86,752442.36,608313.93,613017.64,486532.21,246969.8,6.0,C,Base,0.0,0.0,0.0,25.58719,-100.0281,Hogar Reunion,UT_TRAFICO_VEHICULAR
828.0,314900.0007999998,292821.8076999998,356207.5504999999,385049.4528999997,311415.2615000001,193419.35529999997,424953.1918999997,345848.5495,445442.8243,244148.3431000001,3394.06,404781.33,484829.14,455223.87,490142.52,499780.82,689848.6,668212.33,643840.43,658104.14,294837.61,1.0,C,Hogar,0.0,0.0,0.0,25.6678,-100.2209,Hogar Reunion,UT_DENSIDAD
829.0,334109.8604999999,311324.8194000001,384054.00720000034,367511.6711000002,362335.4142,4932.78,365398.9,421279.74,475276.99,409100.59,398768.16,476446.17,519655.58,427483.07,491511.5,512280.97,644003.27,613182.6,557240.36,532208.86,232496.31,4.0,C,Hogar,115.45,14.0,0.0,25.6583,-100.0982,Barrio Competido,UT_DENSIDAD
831.0,346411.3233999998,313638.2720999999,379867.6920999999,402825.8334999999,377154.5404,24669.21,644185.68,670037.23,598186.23,357477.2,294176.01,325186.97,396517.63,392684.2,518240.77,633446.75,824074.03,720981.75,751794.99,686080.34,324691.87,5.0,B,Hogar,0.0,0.0,0.0,25.80079,-100.19156,Hogar Reunion,UT_DENSIDAD
832.0,308825.6781999999,304831.9238999999,355581.3991,357259.95539999974,298564.118,194451.7449,406107.30859999976,353076.82360000006,424083.2873,227516.57370000004,4935.17,345303.01,415645.67,412710.55,464648.19,585290.63,727463.24,633020.31,581613.08,538460.39,255052.56,1.0,C,Hogar,66.04,0.0,0.0,25.66925,-100.237,Hogar Reunion,UT_DENSIDAD
833.0,326052.32600000006,278933.8461999999,364158.6906000001,387846.1634999997,337250.8803000001,225503.1154000001,392159.3501,16499.18,601640.03,467906.98,344701.67,315355.77,390482.05,337154.39,376412.44,466488.17,717359.31,672818.77,714212.15,1015288.26,472959.03,5.0,C,Hogar,0.0,0.0,0.0,25.8173,-100.234,Hogar Reunion,UT_DENSIDAD
834.0,342432.03109999985,289048.2333999999,391654.9988000001,402180.8684999999,395805.2409999999,253777.69050000008,433450.1091000001,368734.13239999977,66216.42,612482.47,651524.65,552677.88,536365.41,526633.29,532584.1,567156.02,676786.65,709103.86,741631.34,838838.1,404573.24,1.0,C,Hogar,101.33,13.0,0.0,25.70647,-100.22508,Hogar Reunion,UT_DENSIDAD
835.0,332317.5066999998,267638.9938999998,360862.2912999999,388090.4701999999,331151.4336000002,216041.5234,435689.5966000001,337031.2204999998,468810.48800000007,179100.5,407965.56,488817.22,572140.18,458872.37,556225.85,603163.84,684186.9,711071.68,683129.23,637128.14,289759.32,2.0,C,Hogar,0.0,0.0,0.0,26.01647,-98.25479,Hogar Reunion,UT_DENSIDAD
836.0,476564.9192000001,470389.9455000003,548906.6950000002,546990.2365999997,558167.9831,13386.39,668054.55,751885.19,819768.19,725815.41,663502.88,748580.13,717792.49,619111.1,731825.21,805984.5,986914.28,951858.57,852212.48,745564.57,346810.26,5.0,C,Hogar,0.0,0.0,0.0,25.796,-100.2677,Hogar Reunion,UT_DENSIDAD
837.0,323985.5325999999,313272.03859999985,362306.2356,366136.7735999999,285710.55440000014,223131.3114000001,433876.0103999999,399635.3427000001,435087.9078000001,1348.6,246819.42,402019.83,436887.13,417258.16,460400.18,528632.35,691386.68,683084.98,659305.14,598685.35,280620.78,6.0,C,Peatonal,56.2,10.0,0.0,25.59165,-100.00124,Oficinistas,UT_TRAFICO_PEATONAL
838.0,410774.1191000002,314136.22519999987,321643.3708000003,432064.7113,407924.53689999966,276593.1083000001,488057.7455000002,548613.6217,554696.7610000003,498828.2386999999,21386.9,614491.63,706713.08,626541.02,845856.86,845967.2,947245.79,818645.2,1046608.36,818649.35,348874.53,6.0,C,Base,0.0,0.0,0.0,24.86658,-99.57686,Parada Tecnica,UT_CARRETERA_GAS
839.0,489429.98390000017,390893.5815000002,490102.1157000003,526874.9130999998,563247.2481999998,451636.1037999998,579996.8071999999,602423.9378999998,638155.4688999997,551934.8857999997,159515.83,742850.74,658472.05,724950.07,966700.91,960937.26,1088310.88,1039399.82,1201213.08,828782.55,402351.68,2.0,C,Peatonal,0.0,0.0,0.0,26.08506,-98.27164,Oficinistas,UT_TRAFICO_PEATONAL
841.0,680959.8263999996,667849.8698000005,766357.9551,740380.1364,736194.7306000001,743132.5847,824483.8533999999,756703.2469000003,702530.0899999997,616361.6499,15273.95,760992.35,865245.39,951526.96,1080584.91,1261279.64,1377627.78,1332583.23,1289263.28,1390224.52,593763.38,3.0,B,Hogar,0.0,0.0,0.0,25.58732,-100.27536,Hogar Reunion,UT_DENSIDAD
842.0,311798.5135999999,296726.6375999998,353564.5329,357436.0132999998,312831.80030000006,247434.0143,407958.6941999998,375140.6546,407802.89250000025,236045.08730000004,11640.46,384956.13,448812.48,401807.87,453015.39,486424.64,629879.59,585527.75,538085.08,585730.35,252720.33,4.0,C,Hogar,86.38,12.0,0.0,25.66859,-100.20566,Hogar Reunion,UT_DENSIDAD
844.0,370652.8092999999,290492.3825999998,311368.5643000002,377077.8631999999,384943.60759999976,231963.5302000001,436970.7577000002,449298.7288000001,471616.3468000002,338193.1709000002,33555.98,435613.0,588123.28,506810.2,602754.92,695311.33,896019.58,818447.92,826100.03,745744.84,348989.02,6.0,C,Hogar,0.0,0.0,0.0,25.6201,-100.0489,Hogar Reunion,UT_DENSIDAD
845.0,336689.9429999998,297822.58549999987,363032.6456000001,374594.13720000006,318961.2626000001,184899.17420000007,429965.9826999999,369826.4442,476300.0561,320231.8827000002,28210.58,621163.91,451816.92,433623.66,506602.13,558954.73,721714.47,726096.59,704191.78,720261.8,332369.69,4.0,C,Hogar,106.03,14.0,0.0,25.6792,-100.179,Hogar Reunion,UT_DENSIDAD
847.0,310009.0171999998,309220.58219999995,353094.8113000001,357963.4629,325532.62519999983,285129.6962000001,423945.1823999998,392037.6559999998,421733.13260000007,206724.85710000005,6002.45,148077.61,187405.79,218909.56,251427.08,275584.13,397860.96,437080.42,391194.93,314988.5,125198.0,1.0,C,Hogar,100.4,13.0,0.0,25.71567,-100.1601,Hogar Reunion,UT_GAS_URBANA
849.0,332559.62459999986,293306.1309999998,363721.32760000014,366456.2799000001,304073.9375000002,191852.97110000008,424331.5412000001,378980.98220000014,492838.8129,325020.98560000013,19672.55,534858.51,565739.69,499559.68,593557.39,529102.11,675470.46,697966.42,630016.78,579819.96,245112.9,5.0,C,Hogar,0.0,0.0,0.0,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD
875.0,790166.18,735080.19,874017.62,909774.77,956784.1,1018116.64,1020819.28,959482.49,1004650.37,889561.54,871043.88,1016888.66,909619.12,797773.78,893036.29,911447.7,1039393.89,978621.94,1005253.92,915140.45,389074.63,2.0,BC,Receso,107.7,10.0,12.0,26.0857,-98.29232,Parada Tecnica,UT_TRAFICO_VEHICULAR
876.0,637838.88,589742.09,666714.92,658217.44,751775.15,779134.47,772681.15,728324.32,837590.6,692558.03,693565.36,729375.41,687115.7,633985.89,716398.41,744632.02,885750.73,796980.5,820189.3,681606.52,339071.27,2.0,BC,Hogar,126.0,10.0,10.0,26.08091,-98.27484,Clasico,UT_TRAFICO_VEHICULAR
877.0,991450.25,967388.42,1132633.74,1075111.22,1026426.69,45359.27,227663.18,1102342.72,1255369.72,1088448.96,1027759.42,1073234.97,1198940.83,1074071.07,1166862.88,1212904.09,1497635.97,1433917.51,1443707.54,1200913.6,550257.88,2.0,CD,Receso,191.2,10.0,10.0,26.03791,-98.36191,Hogar Reunion,UT_DENSIDAD
878.0,699711.26,658512.24,786423.5,813777.99,913349.34,1039293.27,1027864.69,904163.59,999993.19,834391.47,851085.86,893118.72,908944.1,751979.65,855581.31,829848.43,1015614.39,946898.01,901616.58,757425.78,348432.56,2.0,C,Hogar,111.7,12.0,10.0,26.03851,-98.35729,Hogar Reunion,UT_DENSIDAD
879.0,374977.64,635447.03,819159.96,866557.41,1047689.35,1013568.88,1008764.43,920629.56,1018894.3,918411.18,995675.62,1013885.02,921929.93,783373.97,784685.25,819831.57,970761.21,672722.57,45826.96,766367.28,373556.3,2.0,C,Receso,110.0,10.0,10.0,26.09214,-98.2756,Oficinistas,UT_TRAFICO_PEATONAL
881.0,662585.25,637171.95,703629.33,752189.36,796321.68,830783.23,870066.34,820687.15,1023309.0,785044.85,713812.57,803673.46,757776.32,720749.27,680281.83,784715.26,860804.62,740260.92,745888.12,613171.7,279236.15,2.0,B,Hogar,130.0,10.0,10.0,26.07699,-98.277,Oficinistas,UT_TRAFICO_VEHICULAR
882.0,1035307.3,959785.25,1093379.78,1099612.98,1180359.73,1283232.15,1249560.21,1285688.14,1306535.64,1163286.55,1184370.89,1213869.71,1165813.5,1067546.19,1190462.41,1252845.54,1412807.22,1348540.41,1331535.54,1191039.24,540880.93,2.0,B,Receso,110.0,10.0,10.0,26.0883,-98.27013,Clasico,UT_DENSIDAD
883.0,868421.94,787471.36,920622.74,926010.73,1011843.02,1152974.64,1119733.04,1104971.53,1160822.52,1015332.02,952890.81,1072428.4,1028479.35,940215.58,1022805.62,991957.75,1167733.87,1150602.9,1123578.42,967658.86,483473.31,2.0,C,Receso,103.3,10.0,8.0,26.0646,-98.2845,Clasico,UT_GAS_URBANA
884.0,931339.5,850183.39,1006981.85,1038910.79,1149466.14,1120124.77,1127014.73,1061411.71,1140952.7,1023725.09,1038829.72,1080126.37,1063463.51,920048.92,979128.49,1005921.38,1188705.95,1132368.55,1177975.24,957602.27,425455.55,2.0,C,Base,122.54,8.0,12.0,26.0896,-98.27616,Oficinistas,UT_TRAFICO_PEATONAL
885.0,993090.53,918755.44,1050293.91,1047954.93,1151362.0,1193984.56,1210426.96,1140594.19,1234278.71,1072258.22,1032753.74,1157010.83,1001243.3,1025480.04,1128592.72,1086022.19,1269568.96,1123796.99,1125554.9,1162346.88,558516.14,2.0,B,Receso,110.15,10.0,9.0,25.98226,-98.09069,Oficinistas,UT_TRAFICO_PEATONAL
886.0,917208.38,874334.5,1044350.98,1005427.65,1086119.02,1146190.9,1120947.74,1093022.97,1203505.83,1040234.67,1054566.06,1167699.24,380261.92,13098.93,884165.73,977398.91,1171782.32,1124045.8,1134452.46,1063194.08,495667.33,2.0,BC,Base,94.3,10.0,9.0,26.06934,-98.29477,Clasico,UT_TRAFICO_VEHICULAR
887.0,456999.4,446812.92,524935.5,489523.94,596083.39,678953.81,674160.89,675220.03,724081.0,651982.05,575091.12,602957.65,628804.5,548346.84,572795.31,613254.44,742443.74,706405.27,696587.91,595928.15,279347.94,2.0,C,Receso,188.99,0.0,11.0,26.05794,-98.29427,Oficinistas,UT_TRAFICO_VEHICULAR
888.0,1338371.48,1238509.36,1456431.91,1453078.09,1547196.72,1635092.5,1572523.76,1539470.9,1501401.52,1409528.73,1323101.32,1494311.88,1410110.13,1345368.39,1517213.53,1518992.64,1716776.18,1666935.52,1654611.78,1467448.4,616627.28,2.0,C,Hogar,121.0,10.0,14.0,26.06334,-98.28745,Hogar Reunion,UT_TRAFICO_VEHICULAR
889.0,765115.58,710239.55,831374.08,819126.79,903366.54,961735.92,974536.36,985831.93,1005051.03,906421.04,873393.22,911165.91,836443.02,806272.3,888468.35,912673.2,1052771.6,936822.1,949365.64,885621.36,402784.97,2.0,BC,Hogar,133.0,10.0,14.0,26.07191,-98.27563,Hogar Reunion,UT_DENSIDAD
891.0,921790.54,847649.81,957573.42,172412.67,2185.77,824541.86,1060090.13,1078304.83,1197926.01,1056782.62,1124317.06,1311278.06,1123152.74,1073230.92,1263786.03,1215248.63,1402505.36,1305132.61,1257897.04,1233084.63,611701.66,2.0,C,Hogar,113.17,12.0,6.0,25.97946,-98.06868,Hogar Reunion,UT_GAS_URBANA
892.0,1139573.43,1060378.42,1225889.95,1214875.93,1322170.64,1304901.29,1368980.26,1309551.01,1405397.32,1225092.99,1256717.85,1351872.14,1254917.54,1209350.61,1317237.55,1296026.03,1537818.74,1404600.47,1433344.98,1315618.04,601579.82,2.0,C,Hogar,110.0,10.0,10.0,26.0774,-98.29348,Hogar Reunion,UT_DENSIDAD
893.0,595658.09,582472.45,628739.61,616048.17,651490.6,695678.1,668262.51,670457.66,728775.39,655067.57,657548.05,759936.28,734588.57,638046.16,717342.58,726512.13,870816.96,765693.72,774755.97,746724.39,341773.82,2.0,BC,Hogar,124.68,10.0,11.0,26.08725,-98.30295,Hogar Reunion,UT_TRAFICO_VEHICULAR
894.0,1065331.03,1054669.63,1180737.46,1151290.63,1252111.39,1324657.35,1289932.74,1306539.29,1449804.8,1313568.58,1285060.59,1432902.26,1379233.34,1209141.28,1362597.13,1396581.3,1647546.36,1504100.07,1451322.93,1376232.28,596189.29,2.0,C,Hogar,95.08,10.0,6.0,26.06298,-98.33505,Hogar Reunion,UT_DENSIDAD
895.0,1176894.48,1156125.52,1279681.93,1211563.42,1373181.77,1478759.13,1233869.65,20511.63,81768.28,1203103.34,1153408.35,1091828.03,1061358.89,904731.52,1015158.2,996404.92,1213181.89,1185852.94,1275391.54,1311574.88,558354.02,2.0,C,Hogar,127.87,10.0,10.0,26.07196,-98.3496,Hogar Reunion,UT_DENSIDAD
896.0,817262.36,801173.83,878991.52,941650.59,1000250.89,1054547.35,1102577.47,1063877.58,1198621.73,993875.53,1012199.13,1088949.89,1074918.86,934115.63,1015921.1,1040629.87,1267904.6,1082769.78,1033687.69,1030078.44,426719.87,2.0,CD,Hogar,88.38,12.0,10.0,26.03921,-98.351,Hogar Reunion,UT_DENSIDAD
897.0,848640.46,764282.19,861334.61,948055.54,1025440.89,1125541.08,1151126.03,1124578.65,1319716.44,1128600.86,1083408.83,1157639.49,1021602.5,864861.85,998956.1,1024213.82,1248680.64,1161833.85,1169591.78,1067078.92,485060.3,2.0,C,Hogar,127.0,10.0,11.0,26.05115,-98.34874,Hogar Reunion,UT_DENSIDAD
898.0,570683.68,585973.05,675576.25,682192.91,741740.23,801819.07,823218.04,875550.57,919587.73,719006.26,712445.94,770870.9,702380.9,611631.66,713029.13,717147.67,835708.8,782132.45,823391.27,657608.77,300395.93,2.0,C,Hogar,94.0,8.0,7.0,26.05933,-98.30631,Hogar Reunion,UT_GAS_URBANA
