ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0,Retble,dist_vecino
797.0,101.34,0.0,0.0,25.71515,-100.10426,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,No rentable,0.0029275415677454944
798.0,0.0,0.0,0.0,25.99222,-98.09663,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.004312922480850629
799.0,120.22,0.0,0.0,25.77842,-100.20311,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,Rentable,0.0047961025683592754
801.0,0.0,0.0,0.0,25.58436,-100.02436,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,No rentable,0.002977415203035921
802.0,0.0,0.0,0.0,25.9898,-98.1002,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.004312922480850629
803.0,0.0,0.0,0.0,25.9872,-98.1074,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.00441955912361647
804.0,0.0,0.0,0.0,25.54712,-100.23021,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,No rentable,0.006946221992093658
805.0,0.0,0.0,0.0,26.0835,-98.33,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0052410686800056965
806.0,0.0,0.0,0.0,26.069,-98.2719,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0047308561841729576
807.0,0.0,0.0,0.0,26.07896,-98.33792,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.007130062971063154
808.0,0.0,0.0,0.0,26.02103,-98.27533,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.003946707157834507
809.0,0.0,0.0,0.0,26.03188,-98.34141,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0038751771671814263
811.0,0.0,0.0,0.0,26.0562,-98.3151,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.003051376616989068
812.0,106.61,14.0,0.0,25.63369,-100.08873,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.007078191977664215
813.0,0.0,0.0,0.0,25.992,-98.114,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.004168501164258681
814.0,0.0,0.0,0.0,25.1249,-99.81162,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.04571649156164358
815.0,114.34,0.0,0.0,25.56212,-100.0206,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,No rentable,0.011262415295163135
816.0,0.0,0.0,0.0,26.09528,-98.28297,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.005435301257546101
817.0,0.0,0.0,0.0,26.08866,-98.27988,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.0018704011532823714
818.0,0.0,0.0,0.0,25.56875,-99.9824,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,No rentable,0.006622537211437986
819.0,0.0,0.0,0.0,26.0669,-98.39358,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.014996886286996273
821.0,0.0,0.0,0.0,25.78159,-100.24528,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.004842984478573408
822.0,0.0,0.0,0.0,25.98347,-98.11129,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.004894180215490875
823.0,108.66,0.0,0.0,25.66404,-100.23363,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.00430512459312303
824.0,97.92,0.0,0.0,25.7371,-100.16613,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.0035601261306574096
825.0,116.88,13.0,0.0,25.621,-100.1357,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.005589069496791909
826.0,0.0,0.0,0.0,25.58719,-100.0281,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.004690042690233916
828.0,0.0,0.0,0.0,25.6678,-100.2209,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.003021522289654244
829.0,115.45,14.0,0.0,25.6583,-100.0982,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.006638712209782493
831.0,0.0,0.0,0.0,25.80079,-100.19156,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.010655388242703807
832.0,66.04,0.0,0.0,25.66925,-100.237,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.0010782392134024434
833.0,0.0,0.0,0.0,25.8173,-100.234,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.004650043208466037
834.0,101.33,13.0,0.0,25.70647,-100.22508,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.003747025589362867
835.0,0.0,0.0,0.0,26.01647,-98.25479,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.004982579687620569
836.0,0.0,0.0,0.0,25.796,-100.2677,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004406552049949665
837.0,56.2,10.0,0.0,25.59165,-100.00124,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,No rentable,0.0015326439381030516
838.0,0.0,0.0,0.0,24.86658,-99.57686,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.00419314926180852
839.0,0.0,0.0,0.0,26.08506,-98.27164,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.0035745911749427628
841.0,0.0,0.0,0.0,25.58732,-100.27536,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0160648497944487
842.0,86.38,12.0,0.0,25.66859,-100.20566,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.0020083076891164696
844.0,0.0,0.0,0.0,25.6201,-100.0489,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,No rentable,0.00897338856452015
845.0,106.03,14.0,0.0,25.6792,-100.179,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.00454110128984609
847.0,100.4,13.0,0.0,25.71567,-100.1601,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,No rentable,0.004663475208236941
849.0,0.0,0.0,0.0,25.85841,-99.94211,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.0929584347805736
875.0,107.7,10.0,12.0,26.0857,-98.29232,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0010239131748326616
876.0,126.0,10.0,10.0,26.08091,-98.27484,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.004475712342782329
877.0,191.2,10.0,10.0,26.03791,-98.36191,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.004658798306519289
878.0,111.7,12.0,10.0,26.03851,-98.35729,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003637169313484873
879.0,110.0,10.0,10.0,26.09214,-98.2756,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,No rentable,0.002600999796536512
881.0,130.0,10.0,10.0,26.07699,-98.277,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.004475712342782329
882.0,110.0,10.0,10.0,26.0883,-98.27013,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0035745911749427628
883.0,103.3,10.0,8.0,26.0646,-98.2845,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.0032078187717518056
884.0,122.54,8.0,12.0,26.0896,-98.27616,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.002600999796536512
885.0,110.15,10.0,9.0,25.98226,-98.09069,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.005865969554232304
886.0,94.3,10.0,9.0,26.06934,-98.29477,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.005012085430492995
887.0,188.99,0.0,11.0,26.05794,-98.29427,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.003208799899452899
888.0,121.0,10.0,14.0,26.06334,-98.28745,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0032078187717518056
889.0,133.0,10.0,14.0,26.07191,-98.27563,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0047308561841729576
891.0,113.17,12.0,6.0,25.97946,-98.06868,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.011224580032679878
892.0,110.0,10.0,10.0,26.0774,-98.29348,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0038764027988199296
893.0,124.68,10.0,11.0,26.08725,-98.30295,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.003911751406588466
894.0,95.08,10.0,6.0,26.06298,-98.33505,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.004854986880582197
895.0,127.87,10.0,10.0,26.07196,-98.3496,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.00831529314291768
896.0,88.38,12.0,10.0,26.03921,-98.351,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.005891765657364164
897.0,127.0,10.0,11.0,26.05115,-98.34874,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0035279031023700566
898.0,94.0,8.0,7.0,26.05933,-98.30631,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,No rentable,0.0024496939923992714
899.0,98.95,12.0,12.0,26.07745,-98.28304,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.005202470404028807
901.0,96.74,10.0,10.0,26.05283,-98.29934,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0052088578937603295
902.0,105.0,10.0,8.0,26.06042,-98.31307,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0035608988344427066
903.0,96.4,9.0,10.0,26.06081,-98.29796,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.0026159893186002915
904.0,102.4,9.0,7.0,26.18754,-98.46751,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.124963537484956
905.0,96.4,10.0,7.0,26.02988,-98.23728,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.009759984771820943
906.0,80.4,8.0,5.0,26.08238,-98.32488,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0033359404902289845
907.0,104.2,10.0,10.0,26.05555,-98.34134,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.004014237126518575
908.0,105.1,10.0,13.0,26.04733,-98.29975,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.000715610416211825
909.0,95.0,7.0,6.0,26.05964,-98.30874,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.0024496939923992714
911.0,123.4,10.0,5.0,26.01801,-98.24324,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.006806856696531818
912.0,108.0,10.0,8.0,26.0085,-98.24256,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003301908060702695
913.0,98.36,10.0,10.0,26.05574,-98.28835,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003897819884724351
914.0,112.3,10.0,10.0,26.04321,-97.95335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.009371296574429587
915.0,105.74,10.0,10.0,26.07616,-98.28808,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0037114014853103935
916.0,92.0,10.0,6.0,26.05247,-97.95191,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.009371296574429587
917.0,214.2,10.0,14.0,26.06344,-98.37474,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.004678739025970796
918.0,111.75,10.0,10.0,26.07442,-98.30989,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.004731521890008752
919.0,100.0,10.0,10.0,26.05088,-98.32233,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.00447743215701088
921.0,132.0,10.0,12.0,26.00836,-98.20679,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.023343241018941755
922.0,143.18,13.0,12.0,26.0662,-98.34108,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.003859960951706432
923.0,96.36,12.0,10.0,26.08281,-98.28388,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.005425421419149581
924.0,105.26,12.0,10.0,26.06088,-98.28161,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0047106792815987345
925.0,77.05,10.0,8.0,26.05698,-98.31215,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003051376616989068
926.0,117.23,10.0,10.0,26.0284,-98.43882,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.005687477438236038
927.0,135.13,12.0,12.0,25.92283,-98.26913,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.046163588413802366
928.0,112.0,12.0,4.0,26.39945,-99.02597,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.0064000312443562
929.0,83.07,10.0,10.0,25.99169,-98.07486,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.007557731109709818
931.0,114.0,14.0,12.0,26.04801,-98.37562,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.006566924616276524
932.0,161.93,14.0,15.0,26.38915,-99.0183,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.012842075370716802
933.0,124.0,11.0,10.0,26.06831,-98.305,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003243362366223584
934.0,89.4,10.0,10.0,26.05878,-98.29961,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.0026159893186002915
935.0,152.0,13.0,12.0,25.99116,-98.09066,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.00565322030825216
936.0,110.0,12.0,10.0,26.08377,-98.30029,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.003253459615929622
937.0,75.0,6.0,3.0,26.23352,-98.59779,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.023060002141058775
938.0,132.0,12.0,10.0,26.39773,-99.03788,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.007332127865467932
939.0,131.5,12.0,12.0,26.02647,-98.44417,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.005687477438236038
941.0,122.0,11.0,10.0,26.00379,-98.25312,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.005034381951307351
942.0,130.0,12.0,9.0,25.9883,-98.11208,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.004168501164258681
943.0,115.0,12.0,10.0,26.05403,-98.38253,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.005956660010200484
944.0,120.0,10.0,10.0,25.99662,-98.06202,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0102632208330277
945.0,130.0,12.0,14.0,25.98966,-98.08214,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0063299447215762914
946.0,146.0,10.0,12.0,26.03574,-98.39134,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0036632496330176534
947.0,112.0,10.0,11.0,26.0662,-98.267,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,No rentable,0.005643580476614395
948.0,117.0,11.0,11.0,26.05154,-98.41472,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.007980137775779475
949.0,107.0,10.0,10.0,26.06029,-98.24792,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,No rentable,0.014214615851877629
951.0,130.0,12.0,6.0,26.08338,-98.30352,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Rentable,0.003253459615929622
952.0,130.0,10.0,10.0,26.04772,-98.30035,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.000715610416211825
953.0,98.0,10.0,10.0,26.08276,-98.28998,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0034817381098859314
954.0,116.25,0.0,10.0,26.06715,-98.32452,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.007472997906864079
955.0,117.0,11.0,12.0,26.00686,-98.06271,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0102632208330277
956.0,121.0,10.0,10.0,25.98349,-98.08468,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0018339308362665346
957.0,145.0,10.0,13.0,26.03575,-98.3799,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.006414639460188864
958.0,125.0,10.0,12.0,25.99809,-98.08917,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0070883709029392755
959.0,118.0,11.0,11.0,26.06102,-98.29517,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,No rentable,0.0027978915883450054
961.0,109.0,11.0,10.0,26.23095,-98.66727,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,Rentable,0.0695275146850276
962.0,136.0,10.0,12.0,26.02219,-98.27036,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0046558565704338415
963.0,132.0,11.0,12.0,26.06109,-98.35409,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.007782030572929263
964.0,96.0,10.0,10.0,26.00345,-98.24709,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.004288123152545732
965.0,98.0,10.0,10.0,25.98342,-98.10511,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.00441955912361647
966.0,112.0,10.0,10.0,26.02126,-98.27927,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003946707157834507
967.0,129.0,10.0,12.0,26.00751,-98.24571,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.003301908060702695
968.0,129.0,9.0,6.0,26.02023,-98.22689,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.014180077613909495
969.0,125.0,10.0,13.0,26.07305,-98.2914,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.00454912065612447
971.0,123.0,11.0,12.0,26.0366,-98.34031,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0019100265777050435
972.0,121.0,10.0,10.0,26.07018,-98.30235,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.003243362366223584
973.0,122.0,10.0,10.0,26.04916,-98.38596,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.005956660010200484
974.0,113.0,11.0,12.0,26.04235,-98.37229,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.006566924616276524
975.0,129.0,10.0,12.0,26.0282,-98.28279,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.005060533633791286
976.0,113.0,10.0,10.0,26.0948,-98.30479,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,Rentable,0.007770978051854378
977.0,125.0,10.0,12.0,26.03871,-98.28171,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.01056534434677966
978.0,102.98,11.0,9.0,26.08548,-98.29332,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,No rentable,0.0010239131748326616
979.0,115.67,12.0,10.0,25.98337,-98.08285,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Rentable,0.0018339308362665346
981.0,121.0,10.0,10.0,26.05409,-98.35069,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Rentable,0.0035279031023700566
