TIENDA_ID,MES_ID,VENTA_TOTAL,ENTORNO_DES,Meta_venta
311,202302,1002768.14,Receso,516000
436,202302,1881382.8,Hogar,490000
19,202302,262711.11,Hogar,490000
747,202302,539492.32,Receso,516000
329,202302,765850.13,Receso,516000
994,202302,925231.64,Hogar,490000
105,202302,1095605.83,Hogar,490000
485,202302,819663.86,Base,480000
20,202302,911562.51,Base,480000
530,202302,717887.81,Hogar,490000
461,202302,1466606.32,Hogar,490000
999,202302,564295.71,Receso,516000
589,202302,793114.14,Hogar,490000
783,202302,432606.51,Hogar,490000
462,202302,626304.82,Base,480000
935,202302,1194479.21,Hogar,490000
756,202302,686899.23,Hogar,490000
710,202302,510432.23,Hogar,490000
770,202302,261693.17,Receso,516000
179,202302,1345348.18,Hogar,490000
214,202302,1018349.25,Receso,516000
236,202302,1140195.11,Hogar,490000
879,202302,635447.03,Receso,516000
479,202302,867583.59,Receso,516000
514,202302,603798.28,Hogar,490000
125,202302,1298140.06,Hogar,490000
725,202302,702780.67,Hogar,490000
729,202302,552662.74,Base,480000
404,202302,980626.22,Base,480000
379,202302,851523.46,Hogar,490000
714,202302,810258.1,Hogar,490000
286,202302,738141.21,Receso,516000
977,202302,1290343.08,Receso,516000
441,202302,824627.21,Hogar,490000
229,202302,805303.88,Receso,516000
698,202302,297430.58,Hogar,490000
917,202302,873153.69,Hogar,490000
164,202302,759312.77,Base,480000
35,202302,712678.24,Receso,516000
149,202303,1125360.82,Base,480000
288,202303,729146.49,Base,480000
236,202303,1288095.93,Hogar,490000
444,202303,1263392.15,Hogar,490000
776,202303,779463.61,Hogar,490000
1030,202303,513066.66,Receso,516000
969,202303,787859.27,Receso,516000
567,202303,1632057.5,Base,480000
711,202303,765852.99,Hogar,490000
595,202303,1168159.96,Base,480000
423,202303,1067722.29,Base,480000
697,202303,752250.16,Base,480000
464,202303,582499.51,Hogar,490000
1040,202303,1065246.81,Hogar,490000
994,202303,1180684.86,Hogar,490000
84,202303,1482612.86,Hogar,490000
355,202303,1241938.65,Hogar,490000
223,202303,1325873.64,Hogar,490000
585,202303,589319.78,Hogar,490000
362,202303,937557.62,Base,480000
127,202303,805227.26,Hogar,490000
895,202303,1279681.93,Hogar,490000
760,202303,821088.72,Hogar,490000
486,202303,405354.72,Receso,516000
162,202303,1706506.44,Base,480000
596,202303,1191041.68,Hogar,490000
490,202303,730877.3,Hogar,490000
446,202303,778973.34,Hogar,490000
929,202303,884016.57,Hogar,490000
105,202303,1289758.09,Hogar,490000
907,202303,1566508.14,Hogar,490000
440,202303,953209.69,Hogar,490000
65,202303,1710370.75,Hogar,490000
721,202303,1291776.15,Hogar,490000
772,202303,1313436.16,Hogar,490000
663,202303,379194.85,Base,480000
1022,202303,867859.27,Hogar,490000
34,202303,969090.24,Base,480000
390,202303,1065666.37,Base,480000
239,202303,1265247.26,Hogar,490000
349,202303,1790194.12,Base,480000
1047,202303,1150143.93,Hogar,490000
231,202303,1099014.85,Hogar,490000
165,202303,1314342.96,Base,480000
22,202303,858702.74,Hogar,490000
395,202303,1178408.24,Hogar,490000
410,202303,1040283.47,Base,480000
343,202304,1166884.74,Hogar,490000
903,202304,624196.37,Receso,516000
89,202304,721446.71,Hogar,490000
727,202304,942193.21,Hogar,490000
772,202304,1256002.4,Hogar,490000
231,202304,1094259.94,Hogar,490000
87,202304,2617786.92,Receso,516000
183,202304,1209079.65,Receso,516000
636,202304,865394.39,Hogar,490000
28,202304,848046.66,Hogar,490000
1016,202304,1477654.99,Hogar,490000
283,202304,1023844.36,Hogar,490000
766,202304,899814.44,Base,480000
1035,202304,1648402.29,Hogar,490000
483,202304,1265606.36,Hogar,490000
628,202304,888151.22,Hogar,490000
793,202304,461098.13,Base,480000
236,202304,1260962.07,Hogar,490000
924,202304,1489631.24,Hogar,490000
887,202304,489523.94,Receso,516000
261,202304,1523895.91,Base,480000
1044,202304,672947.32,Base,480000
320,202304,1075274.55,Hogar,490000
22,202304,828502.78,Hogar,490000
1035,202301,1555177.49,Hogar,490000
157,202302,2427220.57,Base,480000
169,202302,963060.99,Base,480000
997,202302,1295315.15,Hogar,490000
484,202302,1274463.58,Hogar,490000
337,202302,1141927.42,Hogar,490000
381,202302,680407.87,Base,480000
222,202302,708583.1,Receso,516000
228,202302,1274975.86,Base,480000
41,202302,797056.83,Base,480000
106,202302,1606849.62,Hogar,490000
201,202303,820198.06,Receso,516000
499,202303,690236.43,Hogar,490000
682,202303,892973.12,Hogar,490000
462,202303,714561.7,Base,480000
24,202303,559641.27,Receso,516000
507,202303,1736785.8,Hogar,490000
938,202303,1022862.76,Base,480000
32,202303,682625.18,Hogar,490000
163,202303,760545.36,Base,480000
729,202303,644127.94,Base,480000
975,202304,1056452.6,Hogar,490000
518,202304,1133178.49,Hogar,490000
345,202304,1700826.96,Hogar,490000
103,202304,935271.24,Hogar,490000
319,202304,1857565.13,Hogar,490000
198,202303,777504.3,Base,480000
593,202304,849256.98,Hogar,490000
685,202304,938862.48,Base,480000
70,202304,1075003.4,Receso,516000
216,202304,983537.59,Hogar,490000
228,202304,1472558.05,Base,480000
568,202304,244717.7,Hogar,490000
1013,202304,1374797.83,Hogar,490000
93,202304,770845.97,Receso,516000
753,202304,822656.65,Hogar,490000
650,202304,950569.71,Hogar,490000
693,202304,457456.4,Hogar,490000
902,202304,703980.45,Hogar,490000
530,202304,752333.37,Hogar,490000
487,202304,929039.79,Hogar,490000
328,202304,690696.31,Receso,516000
19,202304,360960.15,Hogar,490000
749,202304,577862.62,Base,480000
393,202304,907121.73,Hogar,490000
617,202304,1064382.22,Hogar,490000
396,202304,1520937.25,Receso,516000
667,202304,952380.42,Hogar,490000
968,202305,850884.87,Hogar,490000
169,202305,1175969.31,Base,480000
1041,202305,1719888.57,Hogar,490000
884,202305,1149466.14,Base,480000
776,202305,904113.97,Hogar,490000
722,202305,1237824.07,Base,480000
883,202305,1011843.02,Receso,516000
161,202305,1303864.82,Base,480000
579,202305,548404.41,Hogar,490000
475,202305,976443.3,Hogar,490000
617,202305,1123722.66,Hogar,490000
394,202305,1113551.96,Hogar,490000
789,202305,687201.94,Hogar,490000
902,202305,778444.92,Hogar,490000
782,202305,616835.35,Hogar,490000
13,202305,1036925.16,Base,480000
95,202305,1218175.37,Hogar,490000
567,202305,1658787.72,Base,480000
911,202305,662279.13,Hogar,490000
644,202305,608365.61,Base,480000
421,202305,1586480.67,Hogar,490000
1004,202305,1072583.81,Hogar,490000
682,202305,947389.7,Hogar,490000
738,202305,850228.12,Base,480000
1,202305,779274.5,Hogar,490000
222,202305,840773.29,Receso,516000
742,202305,465264.78,Base,480000
716,202305,1162747.75,Hogar,490000
993,202305,1238244.13,Hogar,490000
217,202305,1124149.77,Hogar,490000
495,202305,726808.18,Base,480000
555,202305,1116180.14,Hogar,490000
930,202305,1196498.99,Hogar,490000
1048,202305,1485613.86,Hogar,490000
94,202305,1111164.51,Hogar,490000
324,202305,1161732.61,Hogar,490000
756,202305,863093.55,Hogar,490000
881,202305,796321.68,Hogar,490000
973,202305,1254249.83,Base,480000
706,202305,1026384.79,Hogar,490000
753,202305,734693.61,Hogar,490000
121,202305,822210.58,Hogar,490000
201,202305,880124.34,Receso,516000
367,202305,2055202.99,Receso,516000
35,202305,783911.02,Receso,516000
117,202305,39231.98,Base,480000
901,202305,1549360.24,Hogar,490000
955,202305,1334933.13,Hogar,490000
216,202305,1015456.96,Hogar,490000
960,202305,1277007.51,Hogar,490000
795,202305,795742.87,Receso,516000
39,202305,863922.21,Receso,516000
14,202305,945081.25,Receso,516000
470,202305,803289.01,Hogar,490000
314,202305,1336624.89,Base,480000
702,202305,835138.28,Hogar,490000
585,202305,644603.78,Hogar,490000
875,202305,956784.1,Receso,516000
310,202305,1509959.73,Hogar,490000
44,202306,627370.54,Hogar,490000
318,202306,1053555.61,Hogar,490000
1049,202306,991029.57,Hogar,490000
103,202306,1045107.06,Hogar,490000
480,202306,720039.67,Hogar,490000
253,202306,802982.5,Hogar,490000
1055,202306,1076611.92,Hogar,490000
1018,202306,1744069.91,Hogar,490000
336,202306,1591905.35,Base,480000
36,202306,1397902.73,Hogar,490000
391,202306,1215733.26,Base,480000
964,202306,1585167.31,Base,480000
672,202306,1313784.15,Base,480000
794,202306,564837.79,Hogar,490000
1029,202306,1509379.18,Hogar,490000
301,202306,1423098.6,Hogar,490000
893,202306,695678.1,Hogar,490000
442,202306,965486.62,Hogar,490000
650,202306,1009597.16,Hogar,490000
726,202306,643484.06,Hogar,490000
375,202306,1424248.85,Base,480000
124,202306,1315715.17,Base,480000
695,202306,690280.74,Hogar,490000
743,202306,1818273.31,Hogar,490000
217,202306,1295273.12,Hogar,490000
501,202306,1107698.36,Hogar,490000
633,202306,1341341.2,Hogar,490000
987,202306,755936.27,Hogar,490000
411,202306,767280.72,Hogar,490000
981,202306,1818582.71,Hogar,490000
286,202306,980396.0,Receso,516000
366,202306,940405.34,Hogar,490000
27,202306,49439.41,Base,480000
1050,202306,994372.2,Hogar,490000
13,202306,1156916.32,Base,480000
577,202306,967637.02,Base,480000
1016,202306,1529636.43,Hogar,490000
68,202306,1247211.54,Hogar,490000
455,202306,570241.88,Hogar,490000
836,202306,13386.39,Hogar,490000
976,202306,817300.52,Hogar,490000
673,202306,509906.64,Base,480000
1011,202306,1387149.07,Hogar,490000
671,202306,1149694.09,Base,480000
45,202306,742208.14,Hogar,490000
195,202306,768482.4,Hogar,490000
239,202307,1386766.15,Hogar,490000
961,202307,1315232.84,Receso,516000
73,202307,1050426.48,Base,480000
524,202307,1392647.4,Hogar,490000
984,202307,1467567.73,Hogar,490000
423,202307,1274439.75,Base,480000
754,202307,912545.18,Hogar,490000
285,202307,2182502.94,Hogar,490000
960,202307,1442021.58,Hogar,490000
541,202307,1248313.75,Hogar,490000
483,202307,1305087.38,Hogar,490000
559,202307,1491268.63,Hogar,490000
662,202307,2115103.05,Receso,516000
706,202307,978074.24,Hogar,490000
417,202307,962422.59,Base,480000
659,202307,786630.7,Base,480000
625,202307,1228949.37,Hogar,490000
208,202307,1484883.88,Base,480000
817,202307,742659.35,Receso,516000
375,202307,1368180.91,Base,480000
899,202307,1273131.67,Receso,516000
906,202307,2432580.24,Hogar,490000
184,202307,1628457.44,Hogar,490000
1,202307,857231.49,Hogar,490000
150,202307,981061.41,Peatonal,420000
1022,202307,908341.3,Hogar,490000
39,202307,973727.95,Receso,516000
72,202307,1728474.93,Receso,516000
668,202307,1124525.24,Hogar,490000
495,202307,821329.59,Base,480000
81,202307,1428003.29,Hogar,490000
500,202307,1024649.17,Hogar,490000
592,202307,768513.13,Hogar,490000
148,202307,1330793.47,Base,480000
158,202307,1155936.72,Hogar,490000
16,202307,1096994.44,Hogar,490000
589,202307,1476545.57,Hogar,490000
27,202307,7584.45,Base,480000
898,202307,823218.04,Hogar,490000
950,202308,1358324.83,Hogar,490000
680,202308,762785.24,Hogar,490000
456,202308,1066938.16,Hogar,490000
974,202308,1200446.79,Hogar,490000
70,202308,1268019.96,Receso,516000
1014,202308,1687479.25,Hogar,490000
124,202308,1393423.19,Base,480000
969,202308,897187.41,Receso,516000
308,202308,2998177.46,Hogar,490000
192,202308,1225329.79,Base,480000
667,202308,1020692.39,Hogar,490000
1015,202308,872629.01,Hogar,490000
699,202308,806781.59,Hogar,490000
996,202308,1241918.19,Hogar,490000
148,202308,1454229.35,Base,480000
913,202308,1717367.25,Hogar,490000
528,202308,885842.35,Hogar,490000
798,202308,724302.1,Hogar,490000
17,202308,769057.55,Base,480000
888,202308,1539470.9,Hogar,490000
966,202308,1626073.33,Hogar,490000
99,202308,1288645.12,Hogar,490000
761,202308,890868.48,Receso,516000
559,202308,1353302.38,Hogar,490000
389,202308,1510186.38,Base,480000
2,202308,906241.37,Hogar,490000
362,202308,1177267.1,Base,480000
632,202308,378711.94,Hogar,490000
88,202308,1602276.1,Receso,516000
498,202308,759544.5,Base,480000
136,202308,2025058.73,Hogar,490000
600,202308,1371338.06,Hogar,490000
276,202305,1486944.87,Receso,516000
30,202306,1163790.41,Base,480000
63,202306,1599193.01,Hogar,490000
367,202307,1930917.56,Receso,516000
993,202307,1354338.94,Hogar,490000
6,202307,696131.6,Hogar,490000
100,202307,1654727.08,Hogar,490000
550,202308,1519426.64,Hogar,490000
491,202308,1340989.49,Hogar,490000
624,202308,1088703.01,Hogar,490000
509,202308,874079.53,Base,480000
363,202308,1112545.53,Hogar,490000
568,202308,1043131.73,Hogar,490000
214,202308,1245063.35,Receso,516000
204,202308,2722667.83,Base,480000
369,202308,1354739.71,Hogar,490000
534,202308,1361174.59,Hogar,490000
205,202308,1217653.12,Receso,516000
1021,202308,1360686.65,Hogar,490000
258,202308,2057730.05,Hogar,490000
886,202308,1093022.97,Base,480000
382,202308,653302.15,Hogar,490000
796,202308,1021354.92,Base,480000
522,202308,1419702.68,Receso,516000
440,202308,689684.92,Hogar,490000
229,202309,1186238.92,Receso,516000
437,202309,2025014.42,Hogar,490000
87,202309,2334205.98,Receso,516000
976,202309,880532.7,Hogar,490000
11,202309,794824.95,Hogar,490000
216,202309,1400381.1,Hogar,490000
1022,202309,994697.02,Hogar,490000
505,202309,960036.64,Base,480000
1017,202309,1557489.86,Hogar,490000
323,202309,1706501.69,Hogar,490000
1009,202309,1054514.88,Hogar,490000
412,202309,1459649.63,Hogar,490000
1026,202309,964577.42,Hogar,490000
430,202309,2334393.47,Hogar,490000
104,202309,273697.8,Hogar,490000
922,202309,1432608.08,Hogar,490000
50,202309,1729875.37,Hogar,490000
288,202309,970152.6,Base,480000
611,202309,1478588.78,Base,480000
932,202309,1221332.04,Receso,516000
293,202309,1421729.97,Base,480000
470,202309,973421.84,Hogar,490000
174,202309,2153083.22,Hogar,490000
540,202309,1553174.96,Hogar,490000
366,202309,1058965.12,Hogar,490000
965,202309,1773886.63,Hogar,490000
666,202309,1112095.61,Hogar,490000
963,202309,1109607.26,Receso,516000
32,202309,751628.4,Hogar,490000
461,202309,1938417.48,Hogar,490000
181,202303,2115225.99,Hogar,490000
453,202304,854211.38,Base,480000
550,202304,1346280.45,Hogar,490000
255,202304,1668804.47,Hogar,490000
299,202302,764423.84,Hogar,490000
458,202304,873222.91,Hogar,490000
104,202305,556937.12,Hogar,490000
47,202305,912023.77,Hogar,490000
560,202306,1301451.62,Hogar,490000
611,202306,1400480.82,Base,480000
287,202306,2643863.15,Base,480000
558,202306,718894.26,Hogar,490000
682,202306,1052899.69,Hogar,490000
201,202306,988033.73,Receso,516000
152,202306,1183913.98,Hogar,490000
449,202306,1227555.51,Hogar,490000
17,202306,777714.23,Base,480000
265,202306,740578.22,Hogar,490000
684,202306,503525.22,Base,480000
950,202306,1501350.57,Hogar,490000
750,202306,978966.85,Hogar,490000
216,202307,1164627.35,Hogar,490000
207,202307,1857641.18,Base,480000
895,202307,1233869.65,Hogar,490000
352,202307,1233680.74,Base,480000
515,202307,1197590.17,Hogar,490000
924,202307,1727397.68,Hogar,490000
59,202307,1287755.78,Base,480000
242,202307,930717.66,Receso,516000
793,202307,674240.2,Base,480000
115,202307,1188999.92,Receso,516000
937,202307,1116046.82,Base,480000
652,202308,832333.91,Base,480000
472,202308,750379.55,Receso,516000
216,202308,1115328.89,Hogar,490000
438,202308,1021551.14,Hogar,490000
510,202308,1002130.1,Hogar,490000
485,202306,508327.88,Base,480000
487,202308,1026354.6,Hogar,490000
979,202308,1029436.68,Hogar,490000
180,202308,1036053.66,Base,480000
83,202308,1137620.18,Hogar,490000
201,202308,1007764.76,Receso,516000
427,202308,1146024.76,Hogar,490000
202,202308,1227883.51,Base,480000
204,202309,2839179.14,Base,480000
483,202309,1355065.1,Hogar,490000
660,202309,678981.34,Base,480000
317,202309,1496385.82,Hogar,490000
158,202309,1188441.76,Hogar,490000
476,202306,977873.56,Base,480000
384,202308,1289004.84,Hogar,490000
723,202306,896333.02,Hogar,490000
123,202306,2086516.9,Hogar,490000
830,202309,95854.47,Peatonal,420000
471,202309,925367.72,Base,480000
355,202309,1327011.77,Hogar,490000
881,202309,1023309.0,Hogar,490000
391,202309,1299721.34,Base,480000
721,202309,1472304.45,Hogar,490000
999,202309,854031.49,Receso,516000
73,202309,903178.27,Base,480000
755,202309,1230417.45,Hogar,490000
399,202309,1119957.21,Hogar,490000
46,202309,1075574.62,Hogar,490000
423,202309,1261551.09,Base,480000
35,202309,18099.17,Receso,516000
514,202309,1029473.31,Hogar,490000
1011,202310,1295537.13,Hogar,490000
593,202310,756387.67,Hogar,490000
999,202310,752566.17,Receso,516000
49,202310,1510185.36,Receso,516000
414,202310,1197345.76,Hogar,490000
470,202310,790067.71,Hogar,490000
148,202310,1295274.64,Base,480000
173,202310,1176035.95,Hogar,490000
596,202310,939062.73,Hogar,490000
132,202310,2004820.72,Hogar,490000
501,202310,971500.75,Hogar,490000
1046,202310,1164823.67,Hogar,490000
212,202310,1596099.81,Base,480000
284,202310,2263272.68,Receso,516000
974,202310,1214563.06,Hogar,490000
691,202310,866613.59,Hogar,490000
379,202310,902294.68,Hogar,490000
268,202310,1327472.34,Base,480000
377,202310,988579.32,Base,480000
316,202310,1806909.65,Base,480000
625,202310,952915.97,Hogar,490000
164,202310,1088331.76,Base,480000
689,202310,1045540.64,Hogar,490000
121,202310,784757.32,Hogar,490000
223,202310,1286799.77,Hogar,490000
135,202310,1859934.41,Hogar,490000
174,202310,1905153.19,Hogar,490000
281,202310,1867414.28,Hogar,490000
727,202310,954025.53,Hogar,490000
474,202310,768860.31,Hogar,490000
1032,202310,1223699.0,Hogar,490000
803,202310,508864.32,Base,480000
152,202310,1122950.13,Hogar,490000
314,202310,1304520.92,Base,480000
64,202310,594867.73,Receso,516000
94,202310,1123680.21,Hogar,490000
976,202310,739772.78,Hogar,490000
682,202310,945641.65,Hogar,490000
1004,202310,1067709.73,Hogar,490000
672,202310,1232153.12,Base,480000
590,202310,816654.48,Hogar,490000
105,202310,1196329.58,Hogar,490000
196,202310,2112989.03,Receso,516000
495,202310,729359.57,Base,480000
30,202310,1035157.07,Base,480000
766,202310,989872.08,Base,480000
130,202310,1710230.19,Base,480000
326,202310,1285931.15,Hogar,490000
389,202310,1429314.88,Base,480000
733,202310,751516.26,Base,480000
897,202310,1128600.86,Hogar,490000
1052,202310,1167677.27,Base,480000
1003,202310,1061047.56,Hogar,490000
671,202310,1111325.25,Base,480000
119,202310,1521676.07,Hogar,490000
306,202310,770004.85,Base,480000
189,202310,813197.05,Base,480000
1044,202310,670543.02,Base,480000
509,202310,723348.2,Base,480000
625,202311,898249.22,Hogar,490000
306,202311,749319.52,Base,480000
914,202311,1031488.99,Receso,516000
12,202311,868546.93,Hogar,490000
6,202311,584047.43,Hogar,490000
512,202311,1242103.26,Hogar,490000
190,202311,989922.26,Hogar,490000
811,202311,655712.96,Hogar,490000
346,202311,1403268.25,Hogar,490000
779,202311,912677.91,Base,480000
551,202311,1044332.67,Hogar,490000
466,202311,434280.24,Hogar,490000
333,202311,1641627.91,Hogar,490000
268,202311,1218408.0,Base,480000
258,202311,1730242.03,Hogar,490000
657,202311,1082772.34,Base,480000
1050,202311,1056779.09,Hogar,490000
738,202311,689516.39,Base,480000
23,202311,778850.89,Receso,516000
242,202311,788468.32,Receso,516000
181,202311,1973402.59,Hogar,490000
789,202311,791621.29,Hogar,490000
312,202311,1485957.3,Hogar,490000
70,202311,977456.13,Receso,516000
195,202311,633665.26,Hogar,490000
777,202311,915804.72,Hogar,490000
731,202311,698288.19,Base,480000
583,202311,865540.07,Hogar,490000
785,202311,931643.99,Peatonal,420000
2,202311,875175.97,Hogar,490000
981,202311,1645451.85,Hogar,490000
594,202311,870769.23,Hogar,490000
237,202311,1260265.34,Hogar,490000
435,202311,1519789.98,Hogar,490000
983,202311,1038540.17,Hogar,490000
177,202311,736839.5,Base,480000
120,202311,1706426.67,Hogar,490000
591,202311,1306579.45,Hogar,490000
43,202311,669683.28,Hogar,490000
888,202311,1323101.32,Hogar,490000
71,202311,567272.08,Base,480000
712,202311,608117.54,Base,480000
301,202311,1215293.01,Hogar,490000
949,202311,639291.5,Receso,516000
821,202311,416716.36,Hogar,490000
506,202311,794973.68,Hogar,490000
502,202311,849289.09,Base,480000
499,202311,561179.78,Hogar,490000
1039,202311,1156826.55,Hogar,490000
984,202311,1266673.48,Hogar,490000
943,202311,1480214.4,Hogar,490000
382,202311,505256.85,Hogar,490000
408,202311,1496547.76,Hogar,490000
889,202311,873393.22,Hogar,490000
921,202311,886216.8,Receso,516000
401,202311,1029503.67,Hogar,490000
990,202311,939835.63,Hogar,490000
669,202311,557353.06,Base,480000
603,202311,907263.82,Base,480000
687,202311,1244450.84,Hogar,490000
819,202311,12372.08,Base,480000
926,202312,1126695.83,Receso,516000
928,202312,933707.61,Receso,516000
32,202312,662921.87,Hogar,490000
38,202312,738028.26,Receso,516000
471,202312,699140.13,Base,480000
507,202312,1901291.2,Hogar,490000
583,202312,960158.97,Hogar,490000
384,202312,1220458.55,Hogar,490000
506,202312,913067.64,Hogar,490000
485,202312,1090146.4,Base,480000
1025,202312,1109884.62,Hogar,490000
1032,202312,1201913.02,Hogar,490000
1043,202312,1521697.89,Hogar,490000
606,202312,736431.7,Hogar,490000
617,202312,1185350.81,Hogar,490000
1009,202312,1023225.51,Hogar,490000
166,202312,1243594.17,Hogar,490000
175,202312,2617754.01,Base,480000
188,202312,766727.07,Receso,516000
140,202312,1707330.91,Base,480000
721,202312,1234419.87,Hogar,490000
725,202312,874898.42,Hogar,490000
755,202312,1119869.11,Hogar,490000
766,202312,988388.52,Base,480000
835,202312,488817.22,Hogar,490000
30,202312,1134326.69,Base,480000
445,202312,1474199.94,Base,480000
689,202312,1135291.91,Hogar,490000
149,202312,1260066.37,Base,480000
231,202309,1398956.43,Hogar,490000
651,202310,1269509.76,Base,480000
708,202310,1373564.25,Base,480000
431,202311,887135.06,Hogar,490000
464,202311,522605.2,Hogar,490000
545,202311,795962.47,Base,480000
514,202311,664066.64,Hogar,490000
91,202312,1321850.45,Hogar,490000
611,202312,1295912.55,Base,480000
253,202312,809919.04,Hogar,490000
831,202312,325186.97,Hogar,490000
992,202312,763381.55,Base,480000
268,202312,1388385.54,Base,480000
563,202312,987014.92,Base,480000
1034,202312,1413141.34,Hogar,490000
636,202312,593064.18,Hogar,490000
886,202312,1167699.24,Base,480000
317,202312,1410488.29,Hogar,490000
336,202312,1373489.59,Base,480000
476,202312,917341.85,Base,480000
367,202312,1737288.29,Receso,516000
397,202312,599791.01,Hogar,490000
512,202312,1476416.37,Hogar,490000
325,202312,1596077.29,Hogar,490000
889,202312,911165.91,Hogar,490000
313,202312,649520.82,Hogar,490000
737,202312,492993.24,Base,480000
900,202312,676369.28,Hogar,490000
395,202401,1172632.27,Hogar,490000
12,202401,1028894.8,Hogar,490000
94,202401,1108701.72,Hogar,490000
307,202401,1207666.65,Hogar,490000
880,202401,828465.7,Hogar,490000
335,202401,900659.21,Hogar,490000
435,202401,1490958.04,Hogar,490000
760,202401,1104779.61,Hogar,490000
442,202401,839097.08,Hogar,490000
627,202401,690180.72,Hogar,490000
705,202401,779424.68,Hogar,490000
768,202401,512394.3,Base,480000
795,202401,741353.02,Receso,516000
17,202401,719176.98,Base,480000
799,202401,1214612.39,Hogar,490000
668,202401,1170130.17,Hogar,490000
145,202401,921611.67,Hogar,490000
148,202401,1211040.3,Base,480000
252,202401,951278.26,Receso,516000
297,202401,797656.71,Hogar,490000
946,202401,1295866.75,Hogar,490000
1042,202401,1167645.06,Hogar,490000
487,202401,763647.6,Hogar,490000
491,202401,1343335.69,Hogar,490000
794,202401,675811.31,Hogar,490000
942,202401,1235471.29,Receso,516000
411,202401,815075.44,Hogar,490000
891,202401,1123152.74,Hogar,490000
899,202401,1158263.8,Receso,516000
87,202401,1732217.91,Receso,516000
917,202401,969293.71,Hogar,490000
919,202401,1693042.14,Hogar,490000
209,202401,1422771.75,Receso,516000
557,202401,1327776.97,Hogar,490000
593,202401,798465.67,Hogar,490000
1032,202401,1123995.74,Hogar,490000
996,202401,1301545.55,Hogar,490000
262,202401,1129994.84,Receso,516000
453,202401,744517.14,Base,480000
943,202401,1682173.84,Hogar,490000
421,202401,1643215.8,Hogar,490000
585,202401,596979.8,Hogar,490000
732,202401,685347.37,Hogar,490000
663,202401,443324.41,Base,480000
224,202401,1395790.57,Receso,516000
275,202401,323220.52,Hogar,490000
373,202401,1083560.58,Hogar,490000
391,202401,1009226.21,Base,480000
492,202401,867899.68,Base,480000
30,202401,937629.41,Base,480000
589,202401,1138694.41,Hogar,490000
260,202401,1537678.35,Hogar,490000
571,202401,1332694.27,Hogar,490000
779,202401,1101438.33,Base,480000
952,202401,1002840.98,Receso,516000
595,202401,1263027.16,Base,480000
289,202401,700240.49,Hogar,490000
301,202401,1341509.75,Hogar,490000
951,202401,1142588.89,Receso,516000
194,202401,1082469.07,Base,480000
388,202401,3904.41,Hogar,490000
125,202401,1539119.52,Hogar,490000
412,202310,1310350.72,Hogar,490000
945,202311,1195941.96,Hogar,490000
57,202311,773072.13,Receso,516000
698,202312,421628.28,Hogar,490000
968,202312,863247.56,Hogar,490000
982,202312,1432660.41,Hogar,490000
154,202312,706417.54,Base,480000
194,202312,1217864.46,Base,480000
457,202312,1038306.74,Hogar,490000
883,202401,1028479.35,Receso,516000
905,202401,1517432.86,Hogar,490000
798,202401,765362.42,Hogar,490000
254,202401,902976.79,Hogar,490000
261,202401,1712681.93,Base,480000
95,202401,1114951.01,Hogar,490000
370,202401,1003630.07,Hogar,490000
896,202401,1074918.86,Hogar,490000
36,202401,1239965.6,Hogar,490000
347,202404,888086.75,Hogar,490000
353,202404,1686593.63,Hogar,490000
3,202404,866457.73,Hogar,490000
608,202404,2017629.57,Hogar,490000
582,202404,959091.42,Hogar,490000
570,202404,1840115.91,Hogar,490000
976,202404,802192.67,Hogar,490000
416,202404,1471942.68,Hogar,490000
591,202404,1556955.91,Hogar,490000
625,202404,1114460.5,Hogar,490000
885,202404,1086022.19,Receso,516000
266,202404,604987.82,Receso,516000
1036,202404,1718556.58,Hogar,490000
42,202404,234707.24,Hogar,490000
312,202404,1646407.09,Hogar,490000
681,202404,997689.59,Hogar,490000
601,202404,844456.12,Hogar,490000
889,202404,912673.2,Hogar,490000
244,202404,937485.51,Hogar,490000
627,202404,730699.04,Hogar,490000
655,202404,972898.54,Hogar,490000
273,202404,1239952.71,Base,480000
427,202404,1002186.99,Hogar,490000
799,202404,1476184.37,Hogar,490000
200,202404,1506744.56,Hogar,490000
706,202404,826804.66,Hogar,490000
95,202404,1141578.66,Hogar,490000
717,202404,790973.07,Hogar,490000
844,202404,695311.33,Hogar,490000
545,202404,832921.88,Base,480000
293,202404,1284390.04,Base,480000
32,202404,702633.87,Hogar,490000
937,202404,1011937.24,Base,480000
954,202404,1294896.25,Hogar,490000
309,202404,1671543.81,Receso,516000
431,202404,927019.59,Hogar,490000
656,202404,572798.67,Base,480000
385,202404,1354375.86,Hogar,490000
424,202404,924186.45,Hogar,490000
243,202404,1673464.05,Receso,516000
586,202404,737088.1,Base,480000
756,202404,747275.55,Hogar,490000
199,202404,742711.58,Base,480000
595,202404,1427559.27,Base,480000
1012,202404,1047434.55,Hogar,490000
87,202404,1935719.07,Receso,516000
983,202405,1331713.26,Hogar,490000
775,202405,903884.18,Hogar,490000
952,202405,1377641.03,Receso,516000
441,202405,1173282.78,Hogar,490000
889,202405,1052771.6,Hogar,490000
108,202405,1151007.72,Base,480000
260,202405,1945550.08,Hogar,490000
705,202405,547825.25,Hogar,490000
550,202405,1839751.83,Hogar,490000
267,202405,1180220.53,Base,480000
194,202405,1605319.81,Base,480000
318,202405,1422032.84,Hogar,490000
995,202405,928302.26,Base,480000
617,202405,1534007.72,Hogar,490000
