TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,COMPETENCIA_500
784,6,4.0,1.0,90.95,10,25.2894,-100.03434,2.0,2.0,TRAIN,4
721,6,4.0,1.0,107.2765100671141,11,25.36299,-99.98668,4.0,1.0,TRAIN,0
744,6,4.0,3.0,109.77168674698795,12,25.60719,-100.04114,4.0,0.0,TRAIN,2
486,6,4.0,3.0,109.77168674698795,13,25.59693,-100.02597,4.0,4.0,TRAIN,4
485,6,4.0,0.0,113.5595575221239,13,25.29167,-100.02398,2.0,4.0,TRAIN,16
155,6,5.0,3.0,113.5595575221239,8,25.59048,-100.00025,4.0,1.0,TRAIN,30
737,6,4.0,0.0,107.2765100671141,11,25.57386,-100.00367,3.0,4.0,TRAIN,1
153,6,3.0,3.0,89.0,8,25.18819,-99.82875,0.0,3.0,TRAIN,24
734,6,4.0,3.0,107.2765100671141,11,25.5415,-100.00833,4.0,0.0,TRAIN,1
581,6,4.0,0.0,106.5,13,25.58871,-99.99602,2.0,4.0,TRAIN,17
144,6,3.0,3.0,113.5595575221239,10,24.88035,-99.58588,4.0,0.0,TRAIN,6
588,6,4.0,0.0,107.2765100671141,13,25.58313,-99.98599,2.0,4.0,TRAIN,11
723,6,4.0,1.0,121.21,12,25.37834,-100.11439,2.0,1.0,TRAIN,16
745,6,4.0,0.0,107.2765100671141,11,25.69224,-99.62149,3.0,2.0,TRAIN,0
718,6,4.0,1.0,109.77168674698795,12,25.5967,-99.98241,2.0,1.0,TRAIN,37
715,6,4.0,1.0,107.2765100671141,11,25.60082,-99.9882,4.0,4.0,TRAIN,40
124,6,3.0,0.0,109.77168674698795,10,25.46137,-100.17089,4.0,4.0,TRAIN,2
123,6,3.0,1.0,109.77168674698795,10,25.50882,-100.19437,2.0,0.0,TRAIN,4
713,6,4.0,0.0,122.17,12,24.85807,-99.57523,2.0,4.0,TRAIN,20
595,6,4.0,0.0,126.17,13,25.28658,-100.03171,4.0,4.0,TRAIN,11
708,6,4.0,0.0,107.2765100671141,11,25.3947,-100.12973,2.0,4.0,TRAIN,15
114,6,3.0,0.0,107.2765100671141,10,25.27831,-100.02243,4.0,4.0,TRAIN,20
111,6,2.0,0.0,107.2765100671141,13,25.58972,-99.99443,2.0,4.0,TRAIN,11
186,6,3.0,0.0,118.6,12,25.40545,-100.13366,2.0,4.0,TRAIN,25
874,6,4.0,0.0,104.0,11,25.40397,-99.98722,4.0,4.0,TRAIN,0
201,6,3.0,3.0,107.2765100671141,6,25.18989,-99.82471,3.0,3.0,TRAIN,31
764,6,4.0,0.0,107.2765100671141,11,25.28191,-100.02697,1.0,4.0,TRAIN,21
197,6,2.0,0.0,126.6,10,25.27938,-100.02285,4.0,4.0,TRAIN,22
195,6,3.0,1.0,117.0,6,25.57531,-100.00992,2.0,3.0,TRAIN,8
194,6,3.0,0.0,113.5595575221239,10,25.42277,-100.14712,2.0,0.0,TRAIN,2
192,6,5.0,0.0,101.0,10,25.59289,-100.01045,1.0,1.0,TRAIN,11
189,6,5.0,0.0,70.22,7,25.5929,-99.99295,1.0,4.0,TRAIN,16
187,6,3.0,0.0,93.17,9,25.59232,-100.0127,2.0,1.0,TRAIN,11
108,6,4.0,0.0,86.11,13,25.28456,-100.01976,4.0,4.0,TRAIN,35
501,6,2.0,1.0,98.7,13,25.17002,-99.84103,2.0,1.0,TRAIN,33
183,6,5.0,3.0,107.2765100671141,10,25.18675,-99.83461,4.0,4.0,TRAIN,18
757,6,4.0,3.0,109.77168674698795,12,25.46719,-100.17342,4.0,4.0,TRAIN,1
498,6,2.0,0.0,164.0,13,25.2806,-100.01745,3.0,4.0,TRAIN,24
497,6,2.0,1.0,113.5595575221239,13,25.20866,-99.84815,4.0,1.0,TRAIN,0
496,6,2.0,0.0,107.2765100671141,13,24.84507,-99.55926,2.0,4.0,TRAIN,15
572,6,4.0,1.0,109.77168674698795,13,25.5733,-100.02196,2.0,1.0,TRAIN,35
492,6,2.0,0.0,107.2765100671141,13,25.27251,-100.00065,2.0,4.0,TRAIN,8
172,6,5.0,3.0,109.77168674698795,8,25.19135,-99.81539,4.0,0.0,TRAIN,25
748,6,4.0,3.0,107.2765100671141,11,25.27433,-100.01648,4.0,0.0,TRAIN,8
747,6,4.0,3.0,122.7,12,25.599,-99.68105,4.0,0.0,TRAIN,0
