TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,AVG_VENTA_TOTAL,num_locales_cercanos,reportes_cercanos,num_escuelas,densidad,Meta_venta,CENTRO_CERCANO,PERFORMANCE_CATEGORY,PERFORMANCE_LABEL
601,4,C,Hogar,115.58,13,10,25.6537,-100.15693,Hogar Reunión,UT_DENSIDAD,TRAIN,780919.917,0,0,0,5460.08,490000,3.20297149537293,1,Below_Expectations
379,4,C,Hogar,84.9,12,8,25.66388,-100.20391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,940325.21,0,0,0,5460.08,490000,1.91288610631165,2,Meeting_Expectations
637,4,C,Hogar,108.241193277311,12,8,25.66896,-100.1318,Hogar Reunión,UT_DENSIDAD,TRAIN,600594.772631579,0,0,0,1909.0,490000,5.98103324108815,1,Below_Expectations
619,4,C,Hogar,108.241193277311,12,8,25.69338,-100.11017,Hogar Reunión,UT_DENSIDAD,TRAIN,675934.105,0,0,0,1909.0,490000,9.06146069233852,1,Below_Expectations
421,4,C,Hogar,124.98,13,11,25.65846,-100.16494,Hogar Reunión,UT_DENSIDAD,TRAIN,1606442.84111111,0,0,0,5460.08,490000,2.46794675923688,3,Excellent
305,4,B,Base,84.0,10,9,25.6634,-100.1497,Clásico,UT_DENSIDAD,TRAIN,1039977.1675,0,0,0,5460.08,480000,4.08530458519387,2,Meeting_Expectations
312,4,C,Hogar,128.0,13,11,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,TRAIN,1664375.3535,0,0,0,5460.08,490000,1.32260733280322,3,Excellent
617,4,C,Hogar,108.241193277311,12,8,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,TRAIN,1151921.5645,0,0,0,1909.0,490000,10.916135204958,2,Meeting_Expectations
397,4,C,Hogar,107.52,11,6,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,TRAIN,682292.393529412,0,0,0,5460.08,490000,3.53550186578976,1,Below_Expectations
416,4,C,Hogar,101.73,12,8,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,TRAIN,1471908.0645,0,0,0,5460.08,490000,0.356370442642936,3,Excellent
381,5,C,Base,107.18,12,6,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,TRAIN,823509.121,0,0,0,2757.9,480000,15.1623599620894,1,Below_Expectations
513,5,C,Hogar,106.69,13,8,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,TRAIN,1140085.91894737,0,0,0,2757.9,490000,16.7468301692208,2,Meeting_Expectations
512,5,B,Hogar,98.66,13,7,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,TRAIN,1360381.76842105,0,0,0,477.92,490000,14.0732572455847,3,Excellent
382,5,C,Hogar,107.27,13,7,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,TRAIN,635290.761,0,0,0,477.92,490000,10.5830940084749,1,Below_Expectations
415,5,C,Hogar,99.9,13,10,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,TRAIN,996245.3255,0,0,0,2757.9,490000,11.1589385183843,2,Meeting_Expectations
203,5,CD,Base,109.41,12,11,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,872937.248,0,0,0,2757.9,480000,11.2680917301375,2,Meeting_Expectations
384,5,C,Hogar,116.15,13,7,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,TRAIN,1271794.01578947,0,0,0,477.92,490000,10.8450191463877,3,Excellent
871,5,C,Hogar,108.241193277311,12,8,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,TRAIN,529599.108,0,0,0,2757.9,490000,16.6081242881566,1,Below_Expectations
383,5,C,Hogar,107.4,13,9,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,TRAIN,1114432.863125,0,0,0,477.92,490000,10.5741279194003,2,Meeting_Expectations
872,5,C,Hogar,108.241193277311,12,8,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,TRAIN,322434.67,0,0,0,2757.9,490000,13.403620104666,1,Below_Expectations
418,5,CD,Hogar,119.18,12,9,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,TRAIN,1242960.996,0,0,0,2757.9,490000,11.7258389614553,3,Excellent
202,5,C,Base,80.28,10,5,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,TRAIN,1010063.9555,0,0,0,2757.9,480000,18.9183465394287,2,Meeting_Expectations
412,5,C,Hogar,115.2,12,9,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,TRAIN,1379811.02473684,0,0,0,2757.9,490000,17.1888158995418,3,Excellent
393,5,C,Hogar,112.3,12,8,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,TRAIN,1175389.1225,0,0,0,477.92,490000,20.3993577719835,2,Meeting_Expectations
235,5,C,Base,126.41,12,9,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,TRAIN,815695.331,0,4,0,2757.9,480000,14.3625416579278,1,Below_Expectations
394,5,C,Hogar,111.77,13,9,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,TRAIN,1101843.58882353,0,0,0,477.92,490000,20.0067433870162,2,Meeting_Expectations
535,5,C,Base,114.38,13,9,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,423027.055263158,0,0,0,2757.9,480000,14.6734311578578,1,Below_Expectations
534,5,C,Hogar,115.02,13,8,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,TRAIN,1250533.415,0,0,0,2757.9,490000,17.6860707780732,3,Excellent
533,5,C,Hogar,117.29,13,6,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,TRAIN,654745.780952381,0,0,0,2757.9,490000,12.2337199494921,1,Below_Expectations
398,5,C,Hogar,95.97,13,8,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,TRAIN,1541329.26222222,0,0,0,2757.9,490000,13.0904213622149,3,Excellent
821,5,C,Hogar,108.241193277311,12,8,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,TRAIN,641203.5975,0,0,0,2757.9,490000,14.4505428288157,1,Below_Expectations
399,5,D,Hogar,108.42,13,9,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,TRAIN,863894.2595,0,2,0,2757.9,490000,17.7881923627225,2,Meeting_Expectations
385,5,CD,Hogar,112.95,13,9,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,TRAIN,1315698.074,0,0,0,477.92,490000,11.271074963826,3,Excellent
388,5,C,Hogar,111.77,13,9,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,TRAIN,797666.54,0,0,0,477.92,490000,20.1474150198098,1,Below_Expectations
403,5,C,Hogar,109.73,13,9,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,TRAIN,1324721.487,0,0,0,477.92,490000,19.5695800748075,3,Excellent
831,5,B,Hogar,108.241193277311,12,8,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,TRAIN,510151.92875,0,0,0,2757.9,490000,16.4049338119886,1,Below_Expectations
833,5,C,Hogar,108.241193277311,12,8,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,TRAIN,493519.871428571,0,0,0,2757.9,490000,18.5779381217935,1,Below_Expectations
836,5,C,Hogar,108.241193277311,12,8,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,TRAIN,770633.539285714,0,4,0,2757.9,490000,15.6502250983483,1,Below_Expectations
387,5,C,Hogar,118.08,12,4,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,1199259.3505,0,0,0,2757.9,490000,11.8862619092203,2,Meeting_Expectations
217,5,CD,Hogar,115.81,10,14,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,TRAIN,1223740.9775,0,1,0,2757.9,490000,15.0750730840304,2,Meeting_Expectations
386,5,C,Hogar,107.1,12,13,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,TRAIN,771254.2275,0,0,0,477.92,490000,11.0228241238274,1,Below_Expectations
849,5,C,Hogar,108.241193277311,12,8,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,TRAIN,589565.666666667,0,0,0,5.29,490000,33.6311184923544,1,Below_Expectations
459,5,C,Hogar,82.92,12,8,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,TRAIN,1228437.92777778,0,0,0,2757.9,490000,10.5535458346999,3,Excellent
136,5,CD,Hogar,107.9,10,13,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,TRAIN,1908123.002,0,4,0,2757.9,490000,13.4170021075343,3,Excellent
468,5,C,Hogar,115.0,13,7,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,TRAIN,979073.7915,0,0,0,2757.9,490000,19.0508173561673,2,Meeting_Expectations
467,5,C,Hogar,121.19,13,10,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,TRAIN,1768782.354,0,0,0,2757.9,490000,19.077651820227,3,Excellent
371,5,C,Peatonal,95.0,10,4,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1270134.376,0,0,0,2757.9,420000,13.6627739469895,3,Excellent
465,5,C,Base,121.28,13,12,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,922662.4955,0,0,0,2757.9,480000,13.9443819247318,2,Meeting_Expectations
359,5,C,Hogar,66.24,10,9,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,TRAIN,969156.8605,0,0,0,2757.9,490000,15.9835697919266,2,Meeting_Expectations
462,5,C,Base,64.51,10,8,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,748549.04,0,0,0,2757.9,480000,14.0355653066063,1,Below_Expectations
461,5,C,Hogar,99.45,12,3,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,TRAIN,1773013.46842105,0,0,0,2757.9,490000,12.2539939891836,3,Excellent
137,5,D,Hogar,128.96,12,10,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,TRAIN,962671.8915,0,0,0,2757.9,490000,14.6441604858098,2,Meeting_Expectations
362,5,C,Base,96.0,10,11,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,TRAIN,1087581.1015,0,0,0,2757.9,480000,18.162505241838,2,Meeting_Expectations
115,5,BC,Receso,160.2,12,8,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1092049.24736842,0,0,0,2757.9,516000,15.7428520027228,2,Meeting_Expectations
363,5,C,Hogar,115.79,13,11,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,TRAIN,1033569.5365,0,0,0,2757.9,490000,18.386278648058,2,Meeting_Expectations
364,5,C,Hogar,108.21,10,12,25.74235,-100.21792,Clásico,UT_GAS_URBANA,TRAIN,1665856.86842105,0,0,0,2757.9,490000,10.3230296636942,3,Excellent
369,5,C,Hogar,95.22,13,9,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,TRAIN,1232048.726,0,0,0,2757.9,490000,12.9455605762084,3,Excellent
368,5,C,Hogar,92.06,13,5,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,1066185.4915,0,0,0,2757.9,490000,13.101809146265,2,Meeting_Expectations
448,5,C,Base,123.86,13,10,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1103143.04952381,0,0,0,2757.9,480000,13.9616340471857,2,Meeting_Expectations
451,5,C,Base,121.96,13,10,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,TRAIN,771357.977894737,0,0,0,477.92,480000,19.7912765323145,1,Below_Expectations
449,5,C,Hogar,121.98,13,10,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,TRAIN,1137226.0545,0,0,0,2757.9,490000,10.3938797164184,2,Meeting_Expectations
482,5,C,Receso,129.1,13,7,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1128861.0605,0,0,0,2757.9,516000,14.5573101267678,2,Meeting_Expectations
494,5,C,Base,111.54,13,5,26.08399,-99.60526,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,1323927.0865,0,0,0,7.29,480000,53.5310523947098,3,Excellent
353,5,C,Hogar,97.45,13,10,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,TRAIN,1496594.70526316,0,0,0,2757.9,490000,12.6156360699568,3,Excellent
422,5,C,Base,147.56,13,4,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,TRAIN,1251526.517,0,1,0,2757.9,480000,24.8464699701485,3,Excellent
168,5,CD,Receso,114.1,12,6,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1145818.83142857,0,0,0,2757.9,516000,22.6137544250014,2,Meeting_Expectations
426,5,C,Receso,109.92,11,4,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,907116.317894737,0,0,0,2757.9,516000,13.930387776217,2,Meeting_Expectations
166,5,CD,Hogar,95.54,10,7,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,TRAIN,1140963.1275,0,0,0,2757.9,490000,16.069317330384,2,Meeting_Expectations
428,5,C,Hogar,143.24,12,6,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,TRAIN,1403335.9595,0,0,0,2757.9,490000,16.0183239091201,3,Excellent
483,5,C,Hogar,113.33,13,6,26.30989,-99.5393,Hogar Reunión,UT_DENSIDAD,TRAIN,1172563.159,0,0,0,3.45,490000,66.8826820029985,2,Meeting_Expectations
502,5,C,Base,111.44,13,10,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,956544.091428571,0,0,0,2757.9,480000,14.9716002796571,2,Meeting_Expectations
481,5,C,Hogar,113.5,13,11,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,TRAIN,922362.801904762,0,4,0,2757.9,490000,14.2312226662239,2,Meeting_Expectations
479,5,C,Receso,117.85,13,10,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,917952.595789474,0,0,0,2757.9,516000,14.2196282001861,2,Meeting_Expectations
432,5,CD,Hogar,112.31,13,7,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,TRAIN,1132214.70368421,0,3,0,2757.9,490000,17.9020815053893,2,Meeting_Expectations
376,5,C,Hogar,97.3,12,10,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,TRAIN,641503.1645,0,0,0,2757.9,490000,10.2602775273029,1,Below_Expectations
475,5,C,Hogar,114.49,13,11,26.21838,-99.48379,Hogar Reunión,UT_DENSIDAD,TRAIN,998838.836,0,0,0,4.66,490000,55.3678171689291,2,Meeting_Expectations
434,5,C,Hogar,105.56,13,9,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,TRAIN,726482.422380952,0,3,0,2757.9,490000,14.1254829220271,1,Below_Expectations
142,5,BC,Hogar,131.12,13,9,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1626769.29315789,0,0,0,2757.9,490000,13.9104236406243,3,Excellent
473,5,C,Hogar,108.95,13,8,26.08988,-99.61414,Oficinistas,UT_DENSIDAD,TRAIN,1276647.911,0,0,0,7.29,490000,54.6327330575948,3,Excellent
373,5,CD,Hogar,108.32,13,7,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,TRAIN,1076969.8055,0,0,0,2757.9,490000,12.8272806833805,2,Meeting_Expectations
678,5,C,Hogar,125.71,13,12,25.80739,-100.23326,Hogar Reunión,UT_DENSIDAD,TRAIN,983857.7625,0,0,0,2757.9,490000,17.535457414603,2,Meeting_Expectations
743,5,B,Hogar,110.65,14,9,25.7687,-100.21336,Hogar Reunión,UT_DENSIDAD,TRAIN,1552514.6465,0,0,0,2757.9,490000,13.0666966888866,3,Excellent
603,5,C,Base,129.77,13,8,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,889408.4605,0,0,0,477.92,480000,22.1944103200295,2,Meeting_Expectations
749,5,C,Base,111.84,15,7,26.07895,-99.62539,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,656696.98631579,0,0,0,7.29,480000,54.8997418682029,1,Below_Expectations
574,5,C,Hogar,107.74,13,9,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,TRAIN,659067.543,0,0,0,2757.9,490000,18.6275012769511,1,Below_Expectations
334,5,C,Receso,117.0,10,9,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1821655.9075,0,0,0,2757.9,516000,13.8110135990574,3,Excellent
608,5,C,Hogar,110.37,13,9,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,TRAIN,1947402.9595,0,0,0,2757.9,490000,14.9558426542237,3,Excellent
568,5,C,Hogar,108.3,13,8,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,TRAIN,970182.1825,0,4,0,2757.9,490000,16.0186176918918,2,Meeting_Expectations
683,5,C,Hogar,128.77,13,9,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,TRAIN,381481.054210526,0,0,0,477.92,490000,14.0769789995837,1,Below_Expectations
679,5,C,Hogar,120.39,13,10,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,TRAIN,702669.962380952,0,0,0,2757.9,490000,11.6826772239198,1,Below_Expectations
742,5,C,Base,130.38,14,8,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,490561.746666667,0,0,0,477.92,480000,18.989267629205,1,Below_Expectations
563,5,C,Base,116.56,13,12,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1066986.0215,0,0,0,477.92,480000,21.6555975295475,2,Meeting_Expectations
255,5,C,Hogar,120.0,12,8,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,TRAIN,1824559.3275,0,0,0,2757.9,490000,13.6331535882471,3,Excellent
676,5,C,Hogar,112.43,13,6,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,TRAIN,1255565.02315789,0,4,0,2757.9,490000,13.7970808971716,3,Excellent
675,5,C,Base,120.27,13,10,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,783167.3975,0,0,0,477.92,480000,19.6279979309128,1,Below_Expectations
339,5,BC,Peatonal,113.0,10,11,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,TRAIN,1490951.8485,0,0,0,2757.9,420000,15.4795951333497,3,Excellent
771,5,C,Hogar,117.95,15,9,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,TRAIN,813368.288571429,0,0,0,2757.9,490000,14.0205742066207,1,Below_Expectations
772,5,C,Hogar,89.6,15,6,25.79316,-100.18115,,UT_DENSIDAD,TRAIN,1159217.485,0,0,0,2757.9,490000,15.5735923369285,2,Meeting_Expectations
773,5,C,Hogar,94.84,15,8,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,TRAIN,1284109.1375,0,0,0,2757.9,490000,17.1329154502613,3,Excellent
283,5,C,Hogar,98.26,13,9,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,TRAIN,938503.486315789,0,0,0,2757.9,490000,12.4438486552745,2,Meeting_Expectations
669,5,C,Base,113.8,13,8,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1470188.40473684,0,0,0,2757.9,480000,19.2505987439261,3,Excellent
775,5,C,Hogar,115.38,15,10,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,TRAIN,579871.651904762,0,0,0,2757.9,490000,12.1712027644504,1,Below_Expectations
392,5,C,Receso,103.55,12,3,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,1181698.40526316,0,0,0,2757.9,516000,14.1590517102366,2,Meeting_Expectations
596,5,B,Hogar,129.77,13,5,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,TRAIN,991652.63,0,0,0,477.92,490000,18.381073315334,2,Meeting_Expectations
703,5,C,Hogar,115.5,13,9,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN,1124060.66526316,0,0,0,2757.9,490000,11.3728985426368,2,Meeting_Expectations
705,5,C,Hogar,110.65,13,9,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,TRAIN,719155.000476191,0,0,0,2757.9,490000,10.7597808731697,1,Below_Expectations
269,5,C,Base,118.0,12,6,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,TRAIN,570958.538947368,0,0,0,2757.9,480000,13.7032203217886,1,Below_Expectations
707,5,C,Hogar,137.47,13,8,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,TRAIN,985686.320952381,0,0,0,2757.9,490000,13.9787830373868,2,Meeting_Expectations
319,5,CD,Hogar,109.81,10,11,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1785884.2035,0,0,0,2757.9,490000,19.724055087804,3,Excellent
714,5,C,Hogar,111.49,13,8,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,TRAIN,910709.356111111,0,0,0,19.37,490000,29.5978498478629,2,Meeting_Expectations
698,5,C,Hogar,125.1,13,11,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,TRAIN,401648.805714286,0,0,0,2757.9,490000,11.6679589288102,1,Below_Expectations
239,5,C,Hogar,127.58,12,7,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,TRAIN,1320474.2185,0,0,0,2757.9,490000,12.3307986125392,3,Excellent
266,5,C,Receso,156.95,13,7,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,TRAIN,576621.506,0,0,0,2757.9,516000,12.6804823147718,1,Below_Expectations
636,5,C,Hogar,118.07,13,8,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,TRAIN,791758.9395,0,1,0,477.92,490000,20.6359089242676,1,Below_Expectations
265,5,C,Hogar,104.01,13,9,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,TRAIN,655428.4375,0,0,0,2757.9,490000,14.5610236910303,1,Below_Expectations
729,5,C,Base,122.28,13,10,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,698141.101,0,1,0,2757.9,480000,14.5378355620768,1,Below_Expectations
732,5,C,Hogar,118.46,15,8,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,TRAIN,588679.133,0,0,0,477.92,490000,14.2192672752311,1,Below_Expectations
733,5,C,Base,96.29,14,6,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,869909.03,0,0,0,2757.9,480000,16.2135968781328,2,Meeting_Expectations
696,5,C,Hogar,117.97,13,9,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,TRAIN,1418740.9185,0,0,0,2757.9,490000,13.7553246062805,3,Excellent
736,5,C,Hogar,111.44,15,8,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,TRAIN,1225814.16368421,0,0,0,2757.9,490000,17.785356520833,3,Excellent
738,5,C,Base,122.43,15,9,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,1100435.3552381,0,0,0,2757.9,480000,13.4824028299321,2,Meeting_Expectations
739,5,C,Base,110.12,15,10,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,414831.106666667,0,0,0,2757.9,480000,17.1437680201578,1,Below_Expectations
273,5,C,Base,108.72,13,11,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,TRAIN,1250261.785,0,0,0,2757.9,480000,13.1018506859453,3,Excellent
651,5,C,Base,115.11,13,8,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1211344.4335,0,0,0,2757.9,480000,13.5452040970087,3,Excellent
795,5,C,Receso,108.54,12,8,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,TRAIN,796481.5335,0,0,0,477.92,516000,10.8915385064919,1,Below_Expectations
666,5,C,Hogar,115.21,13,8,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,TRAIN,955567.233809524,0,0,0,2757.9,490000,12.0849840696284,2,Meeting_Expectations
244,5,CD,Hogar,128.0,12,9,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,941805.614,0,0,0,2757.9,490000,17.02886468457,2,Meeting_Expectations
647,5,C,Hogar,121.89,13,10,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,TRAIN,1191706.433,0,3,0,2757.9,490000,14.6524962137989,2,Meeting_Expectations
661,5,C,Hogar,114.88,13,8,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,TRAIN,764295.596,0,0,0,477.92,490000,10.6791200170493,1,Below_Expectations
631,5,C,Hogar,121.89,13,10,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,TRAIN,843163.734736842,0,3,0,2757.9,490000,14.7493039267486,1,Below_Expectations
796,5,C,Base,128.56,12,8,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,TRAIN,800848.4835,0,0,0,2757.9,480000,16.7718740617101,1,Below_Expectations
664,5,C,Hogar,114.11,13,8,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,TRAIN,868069.73,0,0,0,2757.9,490000,12.5375768386529,2,Meeting_Expectations
797,5,C,Receso,101.34,13,9,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,TRAIN,411847.816666667,0,0,0,477.92,516000,10.9197593830817,1,Below_Expectations
799,5,C,Hogar,120.22,13,9,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,TRAIN,1130536.93952381,0,0,0,2757.9,490000,13.9881278310514,2,Meeting_Expectations
646,5,C,Hogar,97.46,13,8,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,TRAIN,539777.653684211,0,0,0,477.92,490000,20.5720937442797,1,Below_Expectations
304,5,C,Base,108.0,10,9,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,821458.5285,0,0,0,2757.9,480000,14.9212880954604,1,Below_Expectations
777,5,C,Hogar,94.33,14,8,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,TRAIN,1048860.1785,0,0,0,2757.9,490000,12.8961012570157,2,Meeting_Expectations
634,5,C,Hogar,120.05,13,9,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,TRAIN,1065099.5315,0,4,0,2757.9,490000,15.8730234288356,2,Meeting_Expectations
549,5,B,Hogar,120.77,13,11,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,TRAIN,1058996.51052632,0,0,0,477.92,490000,11.8441729174241,2,Meeting_Expectations
662,6,C,Receso,108.241193277311,12,8,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1617875.24857143,0,0,0,62.67,516000,17.3117141496602,3,Excellent
623,6,C,Hogar,108.241193277311,12,8,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,TRAIN,634826.935,0,0,0,107.22,490000,21.8162874276357,1,Below_Expectations
659,6,C,Base,108.241193277311,12,8,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,693828.2725,0,0,0,36.07,480000,1.40550191259617,1,Below_Expectations
626,6,C,Hogar,108.241193277311,12,8,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,TRAIN,846516.091,0,0,0,107.22,490000,19.8908424202785,1,Below_Expectations
88,6,C,Receso,89.67,11,7,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,1464949.8305,0,0,0,62.67,516000,26.2667584397155,3,Excellent
